,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,conflict_1e_x,conflict_1e_y,conflict_1e_speed,conflict_1e_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,scenario,participant_id,source_file
32728,32728,1025.5332899835828,1568282120.2586472,1025.5332899835828,-104.25955432620377,628.8392417097674,79.02436313765514,658.1172111165737,0.9976571798324584,640.4530066579043,103.26257475600292,701.916641453952,0.9967123866081238,644.0899564373492,49.64005406396861,700.3504101379193,0.9848648309707642,611.0463390072871,150.73340871751546,712.0638238605072,0.8784166574478149,621.3351280127747,11.296999249335256,709.9986349164035,0.5608809590339661,476.6664262363581,212.75169890871243,575.4854945563661,0.8419787883758545,499.3187950335283,-30.19093322769143,568.6883044396072,0.1422424614429474,607.5140915590357,278.2165647161495,378.58813012433023,0.9889313578605652,610.0518096700335,-181.51610108256224,342.0768725499084,0.956452488899231,780.1924481828471,298.2553833814572,223.82775303219563,0.9200286865234376,766.1650923932373,-176.39630586938577,204.1478214375476,0.8169021606445312,479.7428339632425,173.27183016637954,176.46125371170208,0.16838574409484866,430.6561362431925,-50.572937922860916,100.20513079302648,0.030851364135742188,675.1218748123065,189.9783290758988,45.15464351955762,0.5894511938095093,813.0858475036794,-46.402974894282856,109.95596266863032,0.6970137357711792,252.8429095465313,226.23001301209868,-795.112279003537,0.00902080535888672,456.8704411019576,-80.69446779932687,-549.4629300090036,0.12695550918579102,1010.8535890968615,2098.923315993433,5.85,274.6735110673104,1933.712951855529,2092.71,8.826671001641719,90.16,1639.2096488670209,2094.35,8.06,90.57,1624.2063198686624,2094.5,8.080013004925156,90.57,1761.16,962.7170221346208,8.186618981941102,179.85,1761.12,979.0870221346208,8.203315993433128,179.85,1760.3,1294.3002731034285,6.166631986866256,179.85,1213.4763328735878,2096.69,7.756684006566871,89.86,1197.6063328735875,2096.65,7.733315993433127,89.86,1181.7363328735878,2096.61,7.736671001641718,89.86,954.3696878817964,2095.3033289983578,7.093328998358282,89.4,,,,,545.0662938588123,2094.66,8.566631986866255,89.67,1d,8,1568281044
32729,32729,1025.5668479402107,1568282120.2921765,1025.5668479402107,-104.25955432620377,631.1787165785671,80.37196096013048,658.4558779676298,0.9976038932800292,646.9061604422126,103.93735612867323,705.8370346119484,0.9966064691543579,645.588290468587,51.05690776877696,702.4418740230499,0.9838039875030518,616.0820695924702,154.60448138082188,718.3227829679722,0.9732634425163268,617.1790711927214,11.958231280154484,709.5640238350819,0.5302881002426147,480.42239570685183,211.157095850098,577.6017133570573,0.8424553275108337,497.5497099480226,-30.288197274567967,568.2153676332417,0.13628920912742615,599.2970293938831,281.15710725865847,374.8205050927311,0.9884864091873168,615.2978355928723,-180.19208727676158,342.5984693540667,0.9416646361351012,760.1529546616302,291.3628069369926,214.0926555287508,0.8271247148513794,771.100804605524,-178.24860866127392,203.23683769483642,0.7896554470062256,467.0909583671474,175.24890794026044,167.47681390581744,0.1498614251613617,425.8454434744141,-50.35747815374809,98.64978659906929,0.024208635091781616,697.2353661608553,187.04808567262646,46.67974110392036,0.5607734322547913,785.1046910585794,-56.27302859565869,90.0417216737013,0.6318560838699341,263.8127103925246,229.41004489825505,-785.65596790481,0.01149234175682068,445.1623720662741,-81.42360327326186,-567.1202489395788,0.10126060247421263,1010.6555971527569,2098.9367391760848,5.85,274.535923445136,1934.0082618738543,2092.71,8.823315205978927,90.16,1639.4814683157072,2094.35,8.06,90.57,1624.4747835216858,2094.5,8.069945617936781,90.57,1761.16,962.441846890272,8.223532734231798,179.85,1761.12,978.811846890272,8.216739176084289,179.85,1760.3,1294.0888579766724,6.1934783521685794,179.85,1213.734729139623,2096.69,7.74326082391571,89.86,1197.8647291396226,2096.65,7.746739176084289,89.86,1181.994729139623,2096.61,7.733315205978927,89.86,954.6113051695172,2095.3066847940213,7.096684794021073,89.4,,,,,545.3548922858122,2094.66,8.59347835216858,89.67,1d,8,1568281044
32730,32730,1025.6,1568282120.3253002,1025.6,-75.99426862360859,626.7800665388753,82.34963990227762,659.2656964165325,0.9973307847976683,643.9859307229623,104.89053314712244,704.351130589303,0.9967832565307616,647.0506874054057,52.636972228896006,704.1085197029632,0.9871705770492554,609.2585830136576,156.0487471791626,716.5438729914655,0.9754537343978882,623.1887272309235,12.497302953241231,712.4113044738068,0.6724042892456055,489.7351553370977,208.10992446433042,566.4262843898431,0.18662434816360474,499.62047306219637,-30.953173879836136,569.0123513510949,0.12065309286117555,593.4775639542447,281.6712724025176,377.07443297924635,0.9322718977928162,607.4579974828276,-178.07425220327897,338.6572423046628,0.956296682357788,748.8577342128817,292.4608889012959,212.1729230130189,0.8874741792678833,790.3899028411713,-175.24949195533998,215.55349524867938,0.7758102416992188,458.3388700669036,175.8618663725558,164.14554893652186,0.08634427189826965,427.6421517794603,-49.997564041337576,98.63683340380774,0.02696371078491211,684.8284937567875,187.23832512416539,35.20877263693123,0.6109871864318848,799.7691595108205,-56.6379972138889,101.90007888063677,0.6784669756889343,272.3300987509308,231.1788077867717,-774.9061795529832,0.01330500841140747,449.703471138585,-79.8136001140348,-566.2329646540868,0.17401480674743652,1010.46,2098.95,5.85,274.4,1934.3,2092.71,8.82,90.16,1639.75,2094.35,8.06,90.57,1624.74,2094.5,8.06,90.57,1761.16,962.17,8.26,179.85,1761.12,978.54,8.23,179.85,1760.3,1293.88,6.22,179.85,1213.99,2096.69,7.73,89.86,1198.12,2096.65,7.76,89.86,1182.25,2096.61,7.73,89.86,954.85,2095.31,7.1,89.4,,,,,545.64,2094.66,8.62,89.67,1d,8,1568281044
32731,32731,1025.6330967522144,1568282120.358654,1025.6330967522144,-85.12722588648977,629.6106732385377,84.27764801973356,661.5988148537251,0.9969409704208374,635.0744684449877,107.46095820709864,700.8466081685377,0.996782660484314,650.5291879419972,53.427699236141606,705.8454227994142,0.9878289699554444,613.0426809289654,155.69852722368861,716.1886712932009,0.9777325987815856,623.4864182222992,12.22995863458803,713.7975674074065,0.7265951633453369,490.2041598367239,205.84691685712312,561.5577644722881,0.14293155074119568,497.71172407061545,-31.841042814736124,568.2624058034694,0.12020668387413025,589.2176887817934,282.2304892185727,374.5518825790927,0.9387935400009156,623.7044630462169,-175.0314363885844,345.47233602064887,0.9244157075881958,752.3183640001172,290.94826750287905,212.6321886176729,0.8963882923126221,798.9124608837985,-173.69044635498423,221.59619701389187,0.7941832542419434,474.7220352660356,174.23021708633817,170.55207067643968,0.15853619575500488,428.53892583181135,-50.004022551896895,98.4406388989511,0.0253576934337616,719.5732256513098,185.7662895185664,60.559326182684366,0.6675660610198975,847.4649179679109,-52.11243759120858,137.15997151661134,0.6386175751686096,238.38729439428246,234.5596495479105,-812.6235272747922,0.011399447917938229,446.6342783632135,-78.4740444846894,-566.7766299258412,0.11129269003868104,1010.268038837156,2098.9632387008855,5.85,274.2245872132632,1934.5945610947088,2092.71,8.853096752214487,90.16,1640.0180836929376,2094.3466903247786,8.066619350442897,90.57,1625.0047740177158,2094.4966903247787,8.043451623892757,90.57,1761.16,961.8952969566195,8.263309675221446,179.85,1761.12,978.2686066318413,8.216761299114205,179.85,1760.3,1293.6781098114916,6.210070974335654,179.85,1214.2448449920516,2096.69,7.713451623892755,89.86,1198.3748449920515,2096.65,7.7434516238927555,89.86,1182.508154667273,2096.6133096752214,7.753167726550141,89.86,955.0849869407228,2095.3133096752213,7.1,89.4,,,,,545.9246320690446,2094.663309675221,8.613380649557103,89.67,1d,8,1568281044
32732,32732,1025.6717947990007,1568282120.3976526,1025.6717947990007,-80.40502259772946,631.0609144925384,84.51815294516881,659.1669319641294,0.9964460134506226,644.9335194694559,108.0278070371016,705.0190790670853,0.9961490631103516,653.4394733759445,53.04571664077592,706.8345407958568,0.9857813119888306,614.7122530862893,153.90618890412196,713.2367267363286,0.9571986198425292,623.0723839293703,12.210721944646465,712.216668459956,0.6810088157653809,479.4114503337952,211.6329994588365,571.0568579382493,0.916344165802002,492.4935752874095,-50.70710266087731,575.065004715161,0.9328623414039612,592.9932224701818,288.1314880546284,376.765307451931,0.989115834236145,631.9274230568087,-169.3626855187123,365.92092546383003,0.7181483507156372,740.8778224337851,304.5654232899845,208.21428950337216,0.9388293027877808,792.0082020598887,-175.64361509792323,210.6107202063024,0.722761332988739,453.2921486240886,170.04786233479518,182.89516280383359,0.4979379177093506,414.84756198422866,-47.8688402518058,118.13806458684827,0.04279518127441406,685.4737894329562,188.8182982678788,47.01481672482208,0.6037411689758301,790.5778602119881,-62.91891080594632,94.87023100594229,0.8497793674468994,235.1665708576492,235.05386328629803,-814.0388540365622,0.008844703435897827,444.23027507644537,-76.81574993885285,-564.6688373181524,0.10844302177429199,1010.0435901657958,2098.9787179196,5.85,274.0194875652961,1934.9389737111067,2092.71,8.891794799000731,90.16,1640.3315378719058,2094.3428205201003,8.074358959800145,90.57,1625.3143583920057,2094.4928205201,8.024102600499635,90.57,1761.16,961.5741031682941,8.267179479900072,179.85,1761.12,977.951282648194,8.201282080399707,179.85,1760.3,1293.4420517260955,6.198461560299783,179.85,1214.5428199523055,2096.69,7.694102600499638,89.86,1198.6728199523054,2096.65,7.724102600499635,89.86,1182.8099994322056,2096.6171794798997,7.7802563593005125,89.86,955.3597430729053,2095.3171794799,7.1,89.4,,,,,546.2574352714063,2094.6671794799,8.605641040199853,89.67,1d,8,1568281044
32733,32733,1025.7,1568282120.426077,1025.7,-80.14318533489636,627.4658086053857,84.61419978472345,657.9980490860381,0.9968953132629396,640.6177246338234,107.47292409578851,702.4975820454549,0.9966259002685548,648.1091702064168,53.57155252701715,703.3256155803906,0.9869304299354552,618.3620111999354,151.2032437183909,713.6918706988142,0.8426172733306885,624.4017852670693,12.209309705067739,712.7963852238897,0.7161133885383606,482.99879339637283,212.03340611856842,572.9364701898277,0.9322869777679444,491.8252629470831,-54.64868903917489,575.9901623289973,0.9335586428642272,589.0573435162725,288.2090808825775,374.78462987478025,0.9901971220970154,629.429403538667,-169.2742701855325,361.4177234012696,0.5448842644691467,720.6600950688987,296.6582997506759,189.06430356986408,0.9190160036087036,792.8805971277815,-176.35615545703132,208.32758623769408,0.6478914022445679,458.6296494532076,174.13741182006459,173.9017334738977,0.16009560227394104,404.86226381547175,-44.13924599448636,127.2047437472036,0.06339874863624573,722.0714061541668,188.3078132008164,62.70003186935179,0.5703744292259216,814.2163447390785,-61.12340487771677,113.16346751529976,0.8328412771224976,199.1310357655687,240.6372774384471,-853.7183474616845,0.009193778038024902,441.8129783977345,-77.66632002501305,-570.994263785758,0.042891889810562134,1009.88,2098.99,5.85,273.87,1935.19,2092.71,8.92,90.16,1640.56,2094.34,8.08,90.57,1625.54,2094.49,8.01,90.57,1761.16,961.34,8.27,179.85,1761.12,977.72,8.19,179.85,1760.3,1293.27,6.19,179.85,1214.76,2096.69,7.68,89.86,1198.89,2096.65,7.71,89.86,1183.03,2096.62,7.8,89.86,955.56,2095.32,7.1,89.4,,,,,546.5,2094.67,8.6,89.67,1d,8,1568281044
32734,32734,1025.7327429398954,1568282120.4585824,1025.7327429398954,-79.26384441165732,628.2848219134644,84.62888124451615,655.8270757809023,0.9970497488975524,641.2184472421045,107.4990790287134,700.596939960845,0.9963483810424804,651.9614307070352,53.92853761404794,703.0527508331932,0.9859634041786194,615.7161308591443,151.29799190156618,712.1431535768114,0.8317851424217224,624.6339050518199,11.26222274049493,711.9304367019017,0.6653832197189331,478.11170989482025,206.75425203343087,573.133675492965,0.9200092554092408,491.8608025003009,-51.967076139064254,576.0127079995791,0.9372509717941284,580.0219588618683,284.13923874932567,367.4861817192082,0.8480618000030518,632.1846885862341,-167.87657141119874,362.32299847683487,0.5992788076400757,725.4288719145112,298.01424020026377,194.28728575235286,0.8957321643829346,790.2160522204828,-176.3659620086928,206.15340217816424,0.7166448831558228,448.4550582070664,170.43368056370667,185.43302451977058,0.42700833082199097,417.82334444413283,-42.342824196490156,144.22365095733852,0.049948453903198235,682.8403886280868,188.8058302213955,44.21859032192046,0.6209205985069275,820.0505544260832,-60.14319437787178,117.53567086957806,0.8157085180282593,250.79441924192471,236.34498570660648,-797.5393665063579,0.010153323411941528,446.1056418617431,-79.02025177629885,-564.0175670547559,0.09400403499603273,1009.6900909486079,2098.9965485879793,5.846725706010486,273.67354236062914,1935.4814121650668,2092.71,8.91345141202097,90.16,1640.821943519161,2094.3367257060104,8.066902824041941,90.57,1625.8052178131506,2094.4867257060105,8.029645763937086,90.57,1761.1632742939896,961.0715078928598,8.237257060104854,179.85,1761.12,977.4482335988704,8.22601723388466,179.85,1760.3,1293.0669937726502,6.167079942073399,179.85,1215.0153949311818,2096.69,7.706194351916117,89.86,1199.1453949311822,2096.6532742939894,7.723097175958058,89.86,1183.2821206371925,2096.62,7.773805648083884,89.86,955.7924748732556,2095.3232742939895,7.106548587979028,89.4,,,,,546.7815892830982,2094.67,8.59345141202097,89.67,1d,8,1568281044
32735,32735,1025.76638503899,1568282120.4919806,1025.76638503899,-79.21248085929759,628.2533613971226,85.46733819363868,655.8953704650511,0.9971085786819458,641.0211464815723,105.62340848361868,700.8717817683348,0.9969568252563475,652.3411408316782,54.38492895642813,702.7972437525025,0.9869678616523744,611.7148393975214,150.99884660801328,711.3929906880734,0.8498148322105408,627.9885731644407,12.653143735707012,712.5907894801038,0.7146227955818176,485.6211065690064,212.22078273685003,577.863838171584,0.9270579814910888,492.37097992260806,-54.99362993634895,574.8489681438226,0.9394128322601318,583.918235062755,287.5098750179664,372.3255594526177,0.9899271130561828,626.4679917792757,-168.93031925188214,357.58687775081086,0.6079775094985962,715.8312898054652,299.13752728627264,186.77762199240345,0.9039725065231324,806.8530283350079,-173.1476455359624,217.63047106052971,0.7012826800346375,438.2718575456169,169.64428575003382,184.27393049905623,0.4191133975982666,413.60036961843696,-47.91335223439086,136.97108828938894,0.3785538971424103,676.0659885598195,190.24795079573886,45.95701254692578,0.6558246612548828,815.5008726158278,-60.90611577916553,111.12318058012087,0.8364188075065613,228.45714030653838,240.8058607727375,-782.1115761505013,0.01661631464958191,437.600456288168,-79.45169931143991,-572.3306180265331,0.06918907165527344,1009.4949667738582,2099.0032770077983,5.8433614961010045,273.47168976606025,1935.7808268470105,2092.71,8.90672299220201,90.16,1641.0910803119195,2094.333361496101,8.053445984404018,90.57,1626.0777188158186,2094.4833614961008,8.049831023393972,90.57,1761.1666385038989,960.7956426802824,8.203614961010048,179.85,1761.12,977.1690041763834,8.263023542888948,179.85,1760.3,1292.8584127582624,6.143530472707032,179.85,1215.2778033041216,2096.69,7.733108031191963,89.86,1199.4078033041214,2096.656638503899,7.736554015595981,89.86,1183.5411648002225,2096.62,7.746891968808037,89.86,956.0313337768288,2095.3266385038987,7.113277007797991,89.4,,,,,547.0709113353137,2094.67,8.58672299220201,89.67,1d,8,1568281044
32736,32736,1025.8,1568282120.5253518,1025.8,-75.2152681682348,628.4679954824509,86.04067393597059,655.4846813105514,0.9967674612998962,644.447375078322,107.4421419477383,702.4913748742094,0.9965804815292358,645.5776723541658,54.610492933819465,699.657922808753,0.9848145246505736,618.1967001856387,149.1033320516644,712.9513189329086,0.8385125398635864,623.1139313999448,11.654478259890293,710.6344257092752,0.7167198657989502,478.5341971552825,208.4281629850194,573.1641251140761,0.9355686902999878,492.9545048368814,-54.28829455860296,573.7003590998073,0.9416232705116272,576.195413638678,284.06687836299216,368.8682773779702,0.8299143314361572,631.4684698741751,-167.59981145164113,361.5490536660675,0.5898778438568115,724.7137557091656,298.066974808955,194.6571071407411,0.909576416015625,799.2600241410161,-173.9519624535885,212.0071095199444,0.6438180804252625,424.82502430579336,168.51630128718418,175.25890140647667,0.3937475681304932,428.25088523418265,-43.080025836458645,151.83171910574757,0.054899483919143684,661.4751125085062,190.4024214396793,35.47417501820033,0.6361668109893799,758.4430077343982,-64.89616754032329,70.48609900689291,0.8361358046531677,216.94265725048007,241.64524433664525,-772.3657912283951,0.016752779483795166,433.7923372271491,-79.54288401930833,-575.7553028826526,0.08206549286842346,1009.3,2099.01,5.84,273.27,1936.08,2092.71,8.9,90.16,1641.36,2094.33,8.04,90.57,1626.35,2094.48,8.07,90.57,1761.17,960.52,8.17,179.85,1761.12,976.89,8.3,179.85,1760.3,1292.65,6.12,179.85,1215.54,2096.69,7.76,89.86,1199.67,2096.66,7.75,89.86,1183.8,2096.62,7.72,89.86,956.27,2095.33,7.12,89.4,,,,,547.36,2094.67,8.58,89.67,1d,8,1568281044
32737,32737,1025.834758164334,1568282120.560167,1025.834758164334,-80.79290148859282,624.4562283074563,84.96549125600549,655.0754101818102,0.9972696304321288,643.2052332691443,105.8827629846826,701.2200971835483,0.996481955051422,641.8430856678984,53.172511605909826,697.6063596032909,0.9849100708961488,618.7685073560701,148.51594506857754,713.6267524157632,0.8622896671295166,618.8851668633146,9.217704247026523,709.5566628835008,0.7213776111602783,478.1875362659626,208.57712841997193,572.2580940169426,0.929865837097168,491.41721156497636,-56.92758826920566,576.6917431230937,0.9336894750595092,579.9623867148455,286.85182453485817,369.33080350235434,0.9898315668106079,630.3119009237516,-168.64512438571052,358.2478839354357,0.5839855670928955,723.0642292336624,298.54055812440066,195.39310991328307,0.9186952114105223,776.0616644046086,-170.58060178524806,212.1895934301062,0.781982421875,447.4491929979818,172.95936408610953,175.59576661171798,0.0603063702583313,421.3466199427743,-39.419422926276454,152.41223945642255,0.051495164632797234,674.7397945864584,190.0199609287204,37.90499774072495,0.6256603002548218,803.4289218554046,-60.98834258648896,105.16340657734644,0.8196316957473755,229.334308079233,238.246227326004,-790.189319752919,0.006645441055297852,438.688609694555,-77.89831794501964,-568.1720031159223,0.0983477234840393,1009.0949268304289,2099.016951632867,5.836524183566594,273.0927333618963,1936.3893476625728,2092.7065241835667,8.88262091783297,90.16,1641.6380653146725,2094.3265241835666,8.02957255069978,90.57,1626.631541131106,2094.476524183567,8.063048367133186,90.57,1761.17,960.2349830524607,8.197806531467247,179.85,1761.1234758164335,976.6049830524607,8.25829020279913,179.85,1760.3,1292.4379751975625,6.1304274493002175,179.85,1215.8076378653725,2096.693475816433,7.763475816433406,89.86,1199.9376378653724,2096.66,7.7326209178329695,89.86,1184.0676378653725,2096.62,7.72,89.86,956.516782966772,2095.33,7.1060967342663774,89.4,,,,,547.6589202132731,2094.673475816433,8.573048367133188,89.67,1d,8,1568281044
32738,32738,1025.8666511948968,1568282120.5921125,1025.8666511948968,-104.55298129777523,621.4991950823347,84.06921523168235,652.0241205024843,0.9976595640182496,638.2215853920068,104.22353544660393,698.2924308470763,0.9962459802627563,642.5048798392895,52.18392908267335,695.5971959866081,0.9831421375274658,607.0730216038659,148.92684582151017,709.6382977949239,0.8555659055709839,622.9752507037433,8.857883879118976,709.4693715214559,0.6131620407104492,475.7998044898506,207.86285476442447,576.9177327774737,0.7942180633544922,494.6694608954837,-40.897058782892415,570.8166066671673,0.14989280700683594,572.5030493302011,286.7176869490086,363.79812573155886,0.9903337955474854,633.1507280665119,-172.31893136988091,350.87989030727266,0.8996956348419191,717.7970695984038,299.7502305028844,190.56809198456355,0.9086970686912536,778.2481216965698,-168.51261297711306,218.3029310229401,0.7880730628967285,433.37876854978316,170.25187838319445,179.4806179761291,0.4216208755970001,422.92100530622855,-43.866838288205365,128.35661947259428,0.02294754981994629,654.3553833682773,191.7065617556908,29.918062807187624,0.5619796514511108,780.9448469970575,-57.914420212729176,89.09015161676851,0.6289780139923096,248.1550541298981,235.24140705465786,-785.7597225231758,0.008720993995666504,429.86120863770964,-79.38010262763542,-578.1162019756295,0.15670061111450195,1008.9067579501093,2099.02333023898,5.833334880510324,272.9300789060265,1936.6731956345807,2092.7033348805107,8.866674402551618,90.16,1641.8932095591738,2094.3233348805106,8.020004641530972,90.57,1626.8898746786635,2094.4733348805107,8.056669761020649,90.57,1761.17,959.9734602018466,8.223320955917407,179.85,1761.1266651194894,976.3434602018466,8.22001856612389,179.85,1760.3,1292.2434277111295,6.139995358469028,179.85,1216.053214200705,2096.6966651194894,7.766665119489676,89.86,1200.1832142007052,2096.66,7.716674402551622,89.86,1184.313214200705,2096.62,7.72,89.86,956.7432234837669,2095.33,7.0933395220412985,89.4,,,,,547.9332002761122,2094.676665119489,8.566669761020647,89.67,1d,8,1568281044
32739,32739,1025.9,1568282120.6255162,1025.9,-75.28300999903799,621.4293300449142,82.11934275614307,651.532940874894,0.9973281621932985,624.715582601202,103.66043464057785,693.0278746115716,0.9956516027450562,635.5095772513554,50.545635013958616,692.8018989727992,0.980604648590088,614.4539874906493,146.8445323200116,711.4211172888615,0.8752501010894775,622.7647165714827,8.666254590107059,709.0166694316179,0.5538164377212524,476.18759506355866,204.80691562235646,575.9829209869857,0.7433584332466125,496.2094711819272,-34.37236372678896,567.9883392529871,0.14622491598129272,581.1566573933422,282.6790948245801,364.8190060051808,0.8588571548461914,623.244600018022,-175.24280275208474,342.83373766932164,0.8508764505386353,750.9924010954597,304.9390606277744,216.98617853294567,0.9344481229782104,777.8561970021979,-168.2861696635869,220.6010511618441,0.7670526504516602,431.6196142994088,171.23859810456634,181.55086217570044,0.4246137738227844,427.43148278533454,-45.72726598957332,117.26938890981864,0.022332102060318,654.2659476703889,190.7466796177774,33.24378331073521,0.6316304206848145,769.0167612728735,-57.31364256924879,78.66320069072214,0.6457028985023499,275.17236847294913,233.58030946780468,-764.6809382406727,0.007399082183837891,429.2976340139682,-80.15097212897307,-575.7950273094631,0.15314584970474246,1008.71,2099.03,5.83,272.76,1936.97,2092.7,8.85,90.16,1642.16,2094.32,8.01,90.57,1627.16,2094.47,8.05,90.57,1761.17,959.7,8.25,179.85,1761.13,976.07,8.18,179.85,1760.3,1292.04,6.15,179.85,1216.31,2096.7,7.77,89.86,1200.44,2096.66,7.7,89.86,1184.57,2096.62,7.72,89.86,956.98,2095.33,7.08,89.4,,,,,548.22,2094.68,8.56,89.67,1d,8,1568281044
32740,32740,1025.932936928784,1568282120.6588366,1025.932936928784,-80.93494073216657,625.7344145530549,79.14231218325197,651.1418276104382,0.9976277351379396,637.2539423947583,101.68949389971986,697.3374986499048,0.9958820343017578,642.4674472593423,47.501400584190215,694.2712500997025,0.9784642457962036,615.1384272246274,147.36858706856532,711.938964634322,0.9151934385299684,622.6260071068942,7.020500486406688,709.0273282897865,0.47068852186203003,476.4328349391774,204.3990229910826,575.4667154268186,0.767903745174408,494.58081255255235,-31.14417463223247,565.9967882501384,0.15299126505851746,576.3083525877688,279.4729742150021,366.5204262441028,0.9070181846618652,625.4293927444803,-173.83723674862748,345.2261013027926,0.9053879380226136,744.6454007914647,296.9059342521879,211.03196634553512,0.8961151242256165,777.4857943738479,-169.02773646503678,221.547872477844,0.779790997505188,439.125667126346,171.98611201568738,190.284199696087,0.3882750272750855,435.31572511750113,-45.70700797279454,116.59109901541744,0.02359533309936524,640.6703280352293,192.30395909142368,26.091424043075108,0.6605138778686523,829.2984611993941,-57.96448665788456,123.4031155637378,0.7942375540733337,212.7453019884456,241.27785214437023,-794.1768740563974,0.0145321786403656,434.02400649764786,-80.81069037442333,-573.4973961016667,0.05715256929397582,1008.518965813054,2099.0365873857572,5.823412614243237,272.6150775133512,1937.2631386661762,2092.7,8.879643235905432,90.16,1642.4234954302703,2094.316706307122,8.006706307121616,90.57,1627.4234954302703,2094.466706307121,8.05,90.57,1761.17,959.4266234910943,8.253293692878383,179.85,1761.13,975.7999171839728,8.203055850148669,179.85,1760.3,1291.8357910415405,6.15,179.85,1216.5636143516354,2096.7,7.737063071216186,89.86,1200.6969080445135,2096.66,7.719762157270288,89.86,1184.8269080445136,2096.62,7.729881078635143,89.86,957.2105585014868,2095.333293692878,7.0767063071216185,89.4,,,,,548.5032575875408,2094.68,8.579762157270288,89.67,1d,8,1568281044
32741,32741,1025.965896953671,1568282120.6921804,1025.965896953671,-109.29449053536608,625.6185821762242,77.75361967253534,651.8297314966667,0.9976742267608644,635.8588045239807,100.98769700150751,697.7262461566758,0.9964722990989684,639.2158718107553,47.542633664407965,693.5151271558757,0.9789832234382628,618.6944986262097,146.82457918356218,713.1080971216825,0.9231135845184326,630.5895656560244,8.915335190047621,711.4903954171057,0.5173290371894836,476.36619731486894,206.11667735878223,575.6753354090315,0.7853925824165344,496.0366959055025,-30.14545954704559,566.356106566297,0.1519661247730255,581.3964749079257,286.65346251187407,366.30038694077035,0.9894909858703612,637.6596849600683,-173.63761746693947,348.77734084794207,0.8368663787841797,757.0488260133537,293.99348462305426,220.4673209585693,0.8980081677436829,780.567412471176,-169.20032171475862,223.0677387900204,0.7896380424499512,431.57564238352654,171.87382582093673,182.52215012462776,0.4265705347061157,430.6608124856157,-46.50881073416702,109.29849286617515,0.023233592510223392,644.5053419479921,193.1283250857262,31.39023734332417,0.6386533975601196,812.193244682413,-53.203990446319466,109.3069322325814,0.6757807731628418,214.91327175054195,241.38304255358798,-774.6003086578462,0.015924423933029175,425.9784655761555,-80.41410403871888,-585.6982874773241,0.09094077348709106,1008.3277976687081,2099.0431793907346,5.816820609265793,272.47005340384743,1937.556482887672,2092.7,8.909307258303928,90.16,1642.6871756293685,2094.3134103046327,8.003410304632897,90.57,1627.6871756293685,2094.463410304633,8.05,90.57,1761.17,959.1530552845303,8.256589695367103,179.85,1761.13,975.5296449798976,8.226127867569723,179.85,1760.3,1291.6314388872395,6.15,179.85,1216.8174065432668,2096.7,7.704103046328968,89.86,1200.953996238634,2096.66,7.73953817220262,89.86,1185.083996238634,2096.62,7.739769086101309,89.86,957.4412786756972,2095.3365896953674,7.0734103046328975,89.4,,,,,548.786713801571,2094.68,8.599538172202621,89.67,1d,8,1568281044
