,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,Q_in-J_out.12_x,Q_in-J_out.12_y,Q_in-J_out.12_speed,Q_in-J_out.12_angle,H_in-K_out.12_x,H_in-K_out.12_y,H_in-K_out.12_speed,H_in-K_out.12_angle,Q_in-J_out.13_x,Q_in-J_out.13_y,Q_in-J_out.13_speed,Q_in-J_out.13_angle,H_in-K_out.13_x,H_in-K_out.13_y,H_in-K_out.13_speed,H_in-K_out.13_angle,Q_in-J_out.14_x,Q_in-J_out.14_y,Q_in-J_out.14_speed,Q_in-J_out.14_angle,H_in-K_out.14_x,H_in-K_out.14_y,H_in-K_out.14_speed,H_in-K_out.14_angle,K_in-H_out.7_x,K_in-H_out.7_y,K_in-H_out.7_speed,K_in-H_out.7_angle,H_in-K_out.15_x,H_in-K_out.15_y,H_in-K_out.15_speed,H_in-K_out.15_angle,H_in-K_out.16_x,H_in-K_out.16_y,H_in-K_out.16_speed,H_in-K_out.16_angle,H_in-K_out.17_x,H_in-K_out.17_y,H_in-K_out.17_speed,H_in-K_out.17_angle,H_in-K_out.18_x,H_in-K_out.18_y,H_in-K_out.18_speed,H_in-K_out.18_angle,H_in-K_out.19_x,H_in-K_out.19_y,H_in-K_out.19_speed,H_in-K_out.19_angle,H_in-K_out.20_x,H_in-K_out.20_y,H_in-K_out.20_speed,H_in-K_out.20_angle,Q_in-J_out.15_x,Q_in-J_out.15_y,Q_in-J_out.15_speed,Q_in-J_out.15_angle,H_in-K_out.21_x,H_in-K_out.21_y,H_in-K_out.21_speed,H_in-K_out.21_angle,H_in-K_out.22_x,H_in-K_out.22_y,H_in-K_out.22_speed,H_in-K_out.22_angle,K_in-H_out.8_x,K_in-H_out.8_y,K_in-H_out.8_speed,K_in-H_out.8_angle,Q_in-J_out.16_x,Q_in-J_out.16_y,Q_in-J_out.16_speed,Q_in-J_out.16_angle,Q_in-J_out.17_x,Q_in-J_out.17_y,Q_in-J_out.17_speed,Q_in-J_out.17_angle,H_in-K_out.23_x,H_in-K_out.23_y,H_in-K_out.23_speed,H_in-K_out.23_angle,K_in-H_out.9_x,K_in-H_out.9_y,K_in-H_out.9_speed,K_in-H_out.9_angle,H_in-K_out.24_x,H_in-K_out.24_y,H_in-K_out.24_speed,H_in-K_out.24_angle,scenario,participant_id,source_file
31412,31412,985.7665401504016,1568968452.5041163,985.7665401504016,-88.11986530004911,682.8184271839677,-33.00297959057979,557.4258735659263,0.9898009300231934,699.9199943781077,-7.245796612495653,606.2519832347333,0.9923737645149232,708.7204248043709,-56.664935857083606,609.0964088164358,0.9223385453224182,645.7811744654006,46.407386563991956,617.6775483525089,0.7175405025482178,708.8942101745572,-95.52704786113121,635.7416093498048,0.410192221403122,568.0616668431328,92.86698185072449,512.0556165645473,0.689283013343811,570.287398992424,-132.91671443456795,509.3173996257084,0.8438607454299927,670.3896250893623,211.86914261587788,332.00502664851126,0.9555280804634094,596.4627297269253,-267.1849979629013,307.10780705350163,0.9672951698303224,844.585049931264,238.34899474586587,210.9114100834418,0.924690008163452,729.9758415878135,-250.05316495792744,178.02414075025825,0.7863108515739441,387.4641168857639,104.42261308839777,131.98771433834432,0.09453016519546507,441.99385830747866,-94.33727940561462,204.08964537660177,0.2555189728736877,671.1713403678826,125.96352416133278,-22.092867377301644,0.15811866521835327,621.8050174572987,-130.89303031286926,22.782013437121353,0.4947772324085236,412.08263163956667,158.15326464975962,-603.061374145436,0.002252519130706787,652.3921558660157,-103.35109900001169,-31.170818250258087,0.19668316841125488,1762.196578105281,1479.7891270377704,6.906654015040152,4.705743097931139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1398.5400379548794,804.5076408419083,7.696767879678779,181.84,1399.0066919699198,819.0509868268681,7.776578105281067,181.84,1399.4766919699198,833.6976408419083,7.753345984959848,181.84,1399.9866919699198,849.5276787967878,7.913194165441679,181.84,1526.257564932149,868.3766919699195,7.076654015040152,268.61,1540.3675649321494,868.7166919699198,7.056616060160612,268.61,1760.95,1042.8410247817476,8.063194165441677,179.85,1610.1876408419082,870.4566919699197,7.74,268.68,1701.1176028870284,872.5533459849597,7.413383939839389,268.68,2689.535970827208,686.4575649321491,9.030075909759084,142.36,1760.39,1257.027640841908,7.65,179.85,1760.28,1301.3810627366272,8.41676787967878,179.85,2089.6974510675104,876.47,6.190227729277253,269.83,2500.218899308493,874.36,8.703459849598474,89.83,2161.4409488719884,876.68,7.4766160601606115,269.83,2a,23,1568967420
31413,31413,985.8,1568968452.5378716,985.8,-82.6449922664751,688.4320583348863,-27.842554562466198,560.1672872608872,0.9907175302505492,720.0212128225984,-3.7184336742509316,614.7832004946711,0.9935629367828368,715.1734651415669,-54.24079788134739,612.4603697453031,0.9420928955078124,680.638064577114,37.3320752310624,636.3172091447408,0.41928485035896296,702.730648046792,-96.46354120757972,634.1055451446064,0.419348418712616,571.8010082923507,92.19429298286171,513.5206656414637,0.6682848334312439,569.1327143323579,-132.17477719937742,510.70455504108946,0.8358646631240845,669.3119042709154,211.7152081487052,333.770658417936,0.952197790145874,592.0810172141048,-266.5726675332404,307.3571454432047,0.9747559428215028,841.1855699838817,238.7700739419759,209.65058416500443,0.8834308385848999,732.1436773622279,-247.46840021474608,177.54313885248123,0.7637230157852173,383.1740770355,106.13017123596441,127.01986715780649,0.0890381932258606,430.1806270985756,-98.68014466844544,201.1524596355188,0.3851155638694763,583.2347441671072,132.43897251160757,-80.73880440806022,0.05996906757354736,629.6075695929576,-127.68944017794749,17.015533993714484,0.644308865070343,404.0238315813788,157.59470289630616,-610.9346959114681,0.005375742912292481,509.01486285839104,-142.5091159754999,-253.63698735772044,0.01139572262763977,1762.22,1480.02,6.91,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1398.53,804.25,7.67,181.84,1399.0,818.79,7.8,181.84,1399.47,833.44,7.75,181.84,1399.98,849.26,7.95,181.84,1526.02,868.37,7.08,268.61,1540.13,868.71,7.07,268.61,1760.95,1042.57,8.1,179.85,1609.93,870.45,7.74,268.68,1700.87,872.55,7.4,268.68,2689.72,686.22,9.01,142.36,1760.39,1256.77,7.65,179.85,1760.28,1301.1,8.39,179.85,2089.49,876.47,6.13,269.83,2500.51,874.36,8.67,89.83,2161.19,876.68,7.49,269.83,2a,23,1568967420
31414,31414,985.8333160532228,1568968452.5714276,985.8333160532228,-82.58500614995717,687.8398114668455,-24.76046982057905,558.1595942778822,0.9875962734222412,711.5549349381902,-2.071973275605444,609.6427276002296,0.9917261600494384,708.3049296152344,-52.96483725944324,606.8612329314374,0.9484074711799622,695.3171606238246,35.09113856432536,642.6143988029339,0.4394336044788361,691.8587035873347,-96.00016062240923,628.934536507903,0.4658585786819458,569.0408881775253,94.27834902418823,511.7560918916825,0.7095223069190979,557.4320306228183,-132.8141408427608,514.218162528932,0.9402978420257568,669.5778435488851,215.3416088508885,333.50445085163267,0.9392021894454956,602.7502134251934,-254.11145531714416,314.6546291132694,0.5869699716567993,842.888368289827,240.31633964431128,213.65599978119224,0.8324245810508728,735.0699820771823,-246.39714945850145,182.61350268798984,0.8564120531082153,385.4914440452032,106.98906042685579,125.52286468530563,0.08039712905883789,422.7869097663842,-100.07041390772595,195.9691238551799,0.45230832695961,600.4285872812359,133.9270736095694,-64.72176090458669,0.09375834465026857,645.2315222817722,-123.0712853075353,12.658000879617846,0.3414638042449951,357.2908665218593,159.72695429134242,-617.903909378537,0.00850987434387207,493.1954972114302,-156.00192360973986,-356.83393650838843,0.00847160816192627,1762.243321237256,1480.2498807672366,6.916663210644544,5.066606186279542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1398.5233367893554,803.9934663901851,7.673331605322272,181.84,1398.9900051840332,818.5301347848629,7.783341973388637,181.84,1399.4633367893555,833.1801347848628,7.7599948159668175,181.84,1399.9700051840332,848.9968031795405,7.940005184033183,181.84,1525.7867876274408,868.3633367893555,7.053347157421817,268.61,1539.893456022119,868.7033367893555,7.07,268.61,1760.95,1042.303471574218,8.066683946777273,179.85,1609.6701347848627,870.4433367893555,7.749994815966817,268.66334197338864,1700.6267928114744,872.5433367893553,7.376678762744093,268.68,2689.8999066874026,685.9834560221186,9.000005184033181,142.36,1760.3933316053226,1256.5167979955072,7.636673578710909,179.85,1760.28,1300.816813547607,8.416652842578182,179.85,2089.2801088646966,876.47,6.2166217383790885,269.83,2500.799849663038,874.36,8.686658026611363,89.83,2160.943461206152,876.68,7.4633471574218175,269.83,2a,23,1568967420
31415,31415,985.866666193239,1568968452.605018,985.866666193239,-88.00956085812658,690.7652543731406,-21.34181619651139,560.9197950003372,0.98794025182724,713.6499177071878,-0.4266880175220038,612.7952052911527,0.991936445236206,712.4194205663631,-50.5724145186261,609.7451896331157,0.948885440826416,696.9129928636345,37.9538169373836,643.7233509335358,0.5285102725028992,690.4946731750067,-91.43296673744757,628.05434087496,0.4215613901615143,568.2398128381883,96.53154944079974,512.3367759008493,0.7323391437530518,559.5460282163233,-132.26140666301572,507.6799014837339,0.8568986058235168,669.247681158086,219.69456449804187,334.70325306480635,0.9826025962829592,593.5953820526989,-251.04913471938832,310.8848400513748,0.6597185134887695,840.2355664093069,250.52074368006043,212.8334936859877,0.900551438331604,726.5607338426877,-249.465197133352,180.8651548591661,0.8753606081008911,374.05876655810965,111.38766005946957,113.81995401148971,0.07886213064193726,426.46492438750334,-93.97637250566736,194.85621991636174,0.4891791939735413,622.1073627890221,134.84082360246396,-51.604971466455424,0.10137555003166199,643.0603627397107,-115.31964487048741,-0.5841318735618302,0.3779529333114624,331.87620946614174,163.85683066402785,-664.6908680190049,0.0024553239345550537,552.8903036082696,-140.3450211139093,-377.6044251293821,0.006651878356933594,1762.2666663352672,1480.4799967333493,6.923333238647803,5.183331676336551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1398.5166667613519,803.7366703120597,7.676666619323901,181.84,1398.9800001420285,818.2700036927357,7.766666903380492,181.84,1399.4566667613522,832.9200036927358,7.769999857971706,181.84,1399.9600001420285,848.7333370734117,7.930000142028295,181.84,1525.553336647327,868.3566667613522,7.0266670454087885,268.61,1539.6566700280032,868.6966667613523,7.07,268.61,1760.95,1042.036670454088,8.033333806760986,179.85,1609.4100036927357,870.4366667613523,7.759999857971704,268.6466669033805,1700.383336789355,872.5366667613522,7.3533336647326895,268.68,2690.079997443491,685.746670028003,8.990000142028295,142.36,1760.396666619324,1256.2633369313835,7.623333522704394,179.85,1760.28,1300.5333373574686,8.443332954591213,179.85,2089.070002982595,876.47,6.303332102421438,269.83,2501.08999588118,874.36,8.703333096619508,89.83,2160.696670170031,876.68,7.436667045408789,269.83,2a,23,1568967420
31416,31416,985.9,1568968452.6385918,985.9,-87.3109744362059,683.5034524193771,-16.40107018779311,557.6699365518969,0.9821922779083252,714.2566733119368,4.787388818829483,612.4659272414287,0.9869015216827391,694.8282510184131,-46.81586861513104,598.8548540734178,0.987156867980957,695.5845772727014,42.88884121990087,640.5904841698267,0.6261723041534424,700.4063018896072,-83.58804831072877,633.4669801466672,0.4371031224727631,566.5059159139247,110.05133434675251,517.4019536331464,0.9178770780563354,555.944450801344,-130.97344240812757,504.8242480394079,0.8572355508804321,675.8582914775141,219.9326457404697,340.4687246937793,0.9734485149383544,583.0980350065449,-248.7859011486747,307.3610812378612,0.7160840630531311,843.3771226684572,251.67747040519055,213.95203565614239,0.8937628269195557,741.4921098670129,-245.03242607601413,186.36389119394127,0.830489456653595,382.8133256873812,112.87907507899529,112.73873097340055,0.09325790405273438,424.6098085367619,-88.04155480087351,188.6394782500243,0.4972520768642426,652.9108002992599,168.24821622317725,-6.021008726294043,0.04256269335746765,628.6894127730963,-108.2631787648104,-15.895297698749376,0.5069246292114258,320.6293367870787,163.7646939011605,-647.3652526478053,0.011240243911743164,579.8692446091773,-123.99673658983477,-353.78018365454216,0.009816497564315796,1762.29,1480.71,6.93,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1398.51,803.48,7.68,181.84,1398.97,818.01,7.75,181.84,1399.45,832.66,7.78,181.84,1399.95,848.47,7.92,181.84,1525.32,868.35,7.0,268.61,1539.42,868.69,7.07,268.61,1760.95,1041.77,8.0,179.85,1609.15,870.43,7.77,268.63,1700.14,872.53,7.33,268.68,2690.26,685.51,8.98,142.36,1760.4,1256.01,7.61,179.85,1760.28,1300.25,8.47,179.85,2088.86,876.47,6.39,269.83,2501.38,874.36,8.72,89.83,2160.45,876.68,7.41,269.83,2a,23,1568967420
31417,31417,985.9362570071472,1568968452.675154,985.9362570071472,,678.2994954264276,-12.689185822581766,559.2406543514837,0.978883981704712,702.6032437654379,10.688874606848927,611.7798503790219,0.9799758195877076,697.8158887951238,-42.66245521812858,604.2374259559442,0.9876890182495116,682.6209466368703,47.689174130421115,636.0121050869492,0.6115450859069824,700.7241603238779,-76.24026824362326,634.1761446517191,0.5189950466156006,566.9634568961944,116.1324015247315,516.9903694761717,0.9021019339561462,559.0043695441381,-131.04595002177356,507.41783517146223,0.8355433940887451,669.9711310247443,232.2511963218581,337.4075887319356,0.7855198383331299,596.397685297416,-243.03524142501442,316.7728723994441,0.7546149492263794,830.2531273529518,249.82166397813637,215.1749348100853,0.908510446548462,752.7361544173466,-244.219804443998,186.55574779111043,0.7458996772766113,396.5397791504257,118.39426704147756,131.2130288869555,0.024945586919784542,417.0641615800174,-81.7741430667994,149.3367411888529,0.32020968198776245,620.0402794298083,192.65186530352824,7.911123893442094,0.05929869413375855,584.6692251002387,-99.55742455334372,-46.21196739190938,0.17255067825317386,384.36705461465965,155.10924397321057,-458.0715602997661,0.023927360773086548,692.5304230080621,-93.42186402731664,-218.1770682975021,0.03466394543647766,1762.315379905003,1480.9710504514599,7.017016817153361,5.303625700714723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1398.4991228978558,803.2008210449662,7.7053799050030625,181.84,1398.962748598571,817.734446745681,7.710117292138042,181.84,1399.4391228978561,832.3735696435367,7.798128503573617,181.84,1399.942748598571,848.1835696435369,7.92,181.84,1525.0625752492545,868.3427485985706,7.029005605717787,268.61,1539.1662009499694,868.6863742992853,7.066374299285276,268.61,1760.9536257007146,1041.4763182421077,8.029005605717787,179.85,1608.8708210449665,870.4227485985706,7.7663742992852765,268.60824579571164,1699.8716981471107,872.5227485985705,7.359005605717787,268.68,2690.4594135393104,685.2525752492546,8.994502802858893,142.36,1760.4,1255.7308210449662,7.642631306432509,179.85,1760.28,1299.9454411399631,8.47,179.85,2088.627955154257,876.47,6.393625700714724,269.83,2501.699061662896,874.36,8.741754204288341,89.83,2160.178072446396,876.6763742992853,7.446257007147233,269.83,2a,23,1568967420
31418,31418,985.9666304931187,1568968452.7057831,985.9666304931187,-87.585302089618,680.0369570288259,-13.574530581967693,563.7289970000368,0.9865760803222656,703.6186890246779,15.256911977558609,612.6853205395655,0.9680626392364502,694.1006659983873,-41.65587527670378,604.2591242274244,0.9831849336624146,677.9817842383204,56.76170766342727,631.0949304068811,0.7673498392105103,692.5823924886638,-72.57975387134692,632.2963481791447,0.4031879901885986,559.1412067758854,102.06203400238337,510.7573498481957,0.9165610671043396,555.2763844835556,-116.2958638342919,518.6115113050533,0.9297964572906494,660.163332091821,232.5437538155095,333.7260328512438,0.9809166193008424,597.7511101242034,-241.1934734255727,310.9198622829142,0.1364908218383789,827.0041528453131,250.73664030853269,215.3454550416275,0.9301161170005798,754.8962707774432,-244.43917264935837,185.89512757386032,0.8052523732185364,422.8211349342952,118.73431908775268,143.84053683115445,0.09954330325126648,403.3491861485522,-87.43615817143395,139.9663285874743,0.2279122769832611,657.6335865952052,194.11652339432243,32.5230134503671,0.06198063492774964,666.4906848706974,-90.0902975538168,-11.016266591014102,0.2197964787483216,438.4736901117204,179.03819731572403,-361.46493930402664,0.01023167371749878,619.1389259437519,-106.15074576246364,-331.4895281745001,0.018478870391845703,1762.3366413451831,1481.1897395504548,7.089913183484932,5.306663049311872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1398.4900108520644,802.9669452029858,7.726641345183105,181.84,1398.9566739013762,817.5036082522978,7.676706457569406,181.84,1399.4300108520645,832.1336191043622,7.813315246559362,181.84,1399.9366739013767,847.943619104362,7.92,181.84,1524.8469234988572,868.3366739013762,7.053304394494977,268.61,1538.953586548169,868.6833369506883,7.063336950688129,268.61,1760.9566630493118,1041.2302930057383,8.053304394494978,179.85,1608.6369452029862,870.4166739013762,7.763336950688129,268.5900217041288,1699.6469343509216,872.5166739013762,7.383304394494977,268.68,2690.626467712153,685.0369234988569,9.006652197247488,142.36,1760.4,1255.496945202986,7.66996744380685,179.85,1760.28,1299.6903038578027,8.47,179.85,2088.43356484404,876.47,6.396663049311871,269.83,2501.9663483394447,874.36,8.759978295871234,89.83,2159.950271301609,876.673336950688,7.476630493118723,269.83,2a,23,1568967420
31419,31419,986.0,1568968452.7394335,986.0,-94.0473074340942,680.3401216152228,-7.792960640173777,564.2127611087226,0.9865667819976808,704.9131093006591,22.096687102987822,615.2316908097523,0.9527671337127686,693.4484228706012,-34.05962648495927,605.9649090753721,0.9883108139038086,655.9661084908497,61.87084967675442,618.3415542342742,0.7606353759765625,654.8290823209837,-78.17166941983193,612.7094806588226,0.5142471194267273,556.9418015338778,102.42109427020077,513.646476206352,0.9295291900634766,559.7113851723059,-107.89681453193786,520.9246345020708,0.9414242506027222,656.0094076312872,232.20417872615246,318.3482623869828,0.9774843454360962,607.0331764891653,-238.88485032868562,312.69051137929483,0.1486944854259491,824.0312729157314,251.8910470804757,205.71236979613977,0.9400760531425476,764.4314520200473,-244.65994197037787,192.6360950669331,0.8064332008361816,410.9843931813117,126.55887020717064,162.52920137166717,0.1564967930316925,388.17892917342766,-83.98053568177015,147.66476218312098,0.4158945381641388,628.8150137311725,182.58298165327423,35.319912151998466,0.19627568125724792,575.3495118287784,-83.98394870705856,-75.04735871250503,0.05672284960746765,424.7809498649978,164.2312818785189,-349.2239000127523,0.016310662031173706,534.938890466804,-109.19776467303105,-405.6753206971895,0.027077555656433102,1762.36,1481.43,7.17,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1398.48,802.71,7.75,181.84,1398.95,817.25,7.64,181.84,1399.42,831.87,7.83,181.84,1399.93,847.68,7.92,181.84,1524.61,868.33,7.08,268.61,1538.72,868.68,7.06,268.61,1760.96,1040.96,8.08,179.85,1608.38,870.41,7.76,268.57,1699.4,872.51,7.41,268.68,2690.81,684.8,9.02,142.36,1760.4,1255.24,7.7,179.85,1760.28,1299.41,8.47,179.85,2088.22,876.47,6.4,269.83,2502.26,874.36,8.78,89.83,2159.7,876.67,7.51,269.83,2a,23,1568967420
31420,31420,986.0333955374484,1568968452.7729695,986.0333955374484,-98.20633217384912,681.1109040429914,-2.369151061227868,563.0872242637561,0.9842863082885742,702.0807415800847,28.06479218163262,613.6332883756862,0.9249876737594604,703.1665404271063,-29.21846760687182,612.2109449458077,0.9862282276153564,655.454223531698,69.28652158613437,618.8956982540026,0.643254816532135,652.8437056997986,-76.60696384451593,611.0571499565451,0.5345396995544434,554.0351117628034,107.47095275994052,514.9002256480208,0.9363629817962646,560.6609378137152,-103.0853197336294,520.2483232835672,0.9427944421768188,661.0412035137064,239.00233824351105,317.4844418493653,0.9707083702087402,612.8111163654928,-238.16555622691467,315.8708284045195,0.12499675154685976,817.4482463849863,252.7767678248357,201.22525254053383,0.9343321323394777,763.8021374470917,-245.8918856325429,189.2449413936289,0.830148458480835,418.82570674884636,126.68370361245519,182.06737819962842,0.1793103814125061,395.7964610177622,-78.13853633854838,162.13180822038495,0.3062471151351929,625.7502222031628,179.52311718114484,46.324570501751204,0.26850324869155884,515.054604087916,-81.56590210169284,-115.0631369602918,0.054562389850616455,437.50840169079834,154.67049998136991,-332.2300466989288,0.03036338090896606,484.7729969328704,-102.90687925796593,-449.51417093583154,0.08662328124046326,1762.380037322469,1481.6537501009036,6.993003651523976,5.233190263868894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1398.4733208925104,802.4528543616481,7.743320892510339,181.84,1398.9433208925104,816.9928543616479,7.656697768724152,181.84,1399.4133208925105,831.6161939153927,7.77656714008271,181.84,1399.9199813387656,847.4128357004137,7.933358214979322,181.84,1524.376231237862,868.3266604462552,7.0666417850206775,268.61,1538.482891684117,868.6733208925102,7.066679107489661,268.61,1760.96,1040.6894961466687,8.086679107489662,179.85,1608.1195148079032,870.4033208925104,7.76,268.549962677531,1699.1528730228827,872.5033208925104,7.413339553744831,268.68,2690.993675455966,684.5628916841172,9.006641785020678,142.36,1760.4,1254.986193915393,7.669944016296524,179.85,1760.2833395537448,1299.1294774854346,8.446623123786186,179.85,2088.0062685603307,876.47,6.4,269.83,2502.5505411758004,874.3633395537448,8.743264908806863,89.83,2159.4495334691374,876.67,7.503320892510339,269.83,2a,23,1568967420
31421,31421,986.0671305859057,1568968452.8068464,986.0671305859057,-94.41820012398621,684.8691110043341,4.417727187947328,566.8717660687989,0.9872838258743286,712.5496027317856,28.739472583148927,616.9451136389545,0.9822713136672974,702.8929887813762,-23.67568579388152,610.621337970225,0.9795987010002136,670.3912621377318,72.18142358831666,626.3126202486028,0.6303948760032654,636.3161988786144,-73.56054684838934,604.7496847786507,0.5966739058494568,554.9588856368241,116.76652024348977,518.9302442345354,0.9311960935592652,556.9158447265131,-99.75792759166832,517.8050794900399,0.9425617456436156,654.6023778645305,248.81495483517844,324.670221086234,0.4521419405937195,617.8893234497058,-236.48032839346862,318.6451487626929,0.14084064960479736,808.5278500775291,254.5959992381796,208.54639248461257,0.936460554599762,787.8476228228203,-240.62839382207886,203.87945852529896,0.8302935361862183,428.65599676469714,127.0852078264266,199.81508280897103,0.06378230452537538,387.30455780792084,-78.22659214335852,162.86135019698492,0.3295246958732605,608.1515805007327,183.77026481917844,28.871152798246808,0.31543487310409546,491.19451936635835,-82.74066379416362,-130.0256307016141,0.078022301197052,460.5889321252445,149.56710936250343,-311.4404273598135,0.01731976866722107,479.1429406771607,-101.02809453533831,-490.42903468803115,0.03918865323066712,1762.4002783515436,1481.8797749255689,6.8142078946991855,5.155599652416628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1398.466573882819,802.1930944885253,7.736573882818837,181.84,1398.936573882819,816.7330944885252,7.673565292952907,181.84,1399.406573882819,831.3598075471158,7.7225910625506975,181.84,1399.9098608242284,847.1429553127534,7.946852234362326,181.84,1524.1400858986594,868.3232869414095,7.053147765637674,268.61,1538.2433728400686,868.6665738828189,7.073426117181161,268.61,1760.96,1040.416242254163,8.093426117181162,179.85,1607.8563814299343,870.3965738828189,7.76,268.52972164845653,1698.903233664297,872.4965738828189,7.416713058590583,268.68,2691.179218222482,684.3233728400687,8.993147765637676,142.36,1760.4,1254.7298075471158,7.639582472684768,179.85,1760.2867130585903,1298.8461030783913,8.423008589865931,179.85,2087.790364250203,876.47,6.4,269.83,2502.844036097381,874.3667130585907,8.706156355503602,89.83,2159.1965206057057,876.67,7.496573882818838,269.83,2a,23,1568967420
31422,31422,986.1,1568968452.839854,986.1,-86.40466293745054,685.6380651012827,9.661607671240443,566.4468943621808,0.9920960068702698,709.6924105808544,33.858611556060595,616.4909371102608,0.9901750683784484,697.5310083097028,-22.47183705810581,608.8062976441735,0.9859134554862976,670.2534001951033,77.62513912364804,627.8254877761448,0.5488389134407043,649.1118968859641,-68.98462018038464,611.8495191613076,0.545705258846283,554.331257571944,123.45692465579474,521.4953690879546,0.9157238006591796,559.421692411508,-99.21230429559469,522.5315634512682,0.928712010383606,649.2151070596874,252.3947089844489,325.8340138024988,0.47236168384552,611.6388987114499,-235.83724078517955,316.1546052451221,0.1624482274055481,806.3446968612907,255.7232164223027,212.48363920754196,0.9145373106002808,776.1927977107929,-244.1090087657029,199.8066388451984,0.8273785710334778,439.2703255394619,125.40356303461701,211.3145199928481,0.06930917501449585,396.3120801032351,-76.40081736294712,170.49638115757094,0.26920467615127563,611.3201808055534,180.72979735624781,40.632523114898966,0.2331175208091736,478.21561266258726,-82.49229573810419,-139.2479834528216,0.04944092035293578,425.8095272324134,124.42085999650729,-341.1042719199768,0.012347906827926636,442.5548517616908,-111.59324391942528,-546.5042946825355,0.0092603862285614,1762.42,1482.1,6.64,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1398.46,801.94,7.73,181.84,1398.93,816.48,7.69,181.84,1399.4,831.11,7.67,181.84,1399.9,846.88,7.96,181.84,1523.91,868.32,7.04,268.61,1538.01,868.66,7.08,268.61,1760.96,1040.15,8.1,179.85,1607.6,870.39,7.76,268.51,1698.66,872.49,7.42,268.68,2691.36,684.09,8.98,142.36,1760.4,1254.48,7.61,179.85,1760.29,1298.57,8.4,179.85,2087.58,876.47,6.4,269.83,2503.13,874.37,8.67,89.83,2158.95,876.67,7.49,269.83,2a,23,1568967420
31423,31423,986.1335201732944,1568968452.8737593,986.1335201732944,,677.8706776946739,14.286632950166904,563.6777728053532,0.9923580288887024,712.4540153189129,35.94148373333785,619.2497415779112,0.9898565411567688,696.1276202899072,-19.793007602010587,611.327664522765,0.9870818257331848,667.2767706646875,80.38634339690965,627.7716243026192,0.4729269742965698,643.2761828493444,-66.76255815571608,610.1105440946976,0.4696366488933563,550.8710713858075,124.96713379654841,519.5937535562473,0.6551761031150818,555.9098871312348,-97.09307212307692,520.2634210004277,0.9450384974479676,653.9646388753292,251.8277769409006,329.75403446787675,0.444715678691864,609.1789130385682,-236.1022763702554,315.1083928566789,0.15950018167495728,802.452401484308,256.3487640442713,212.19558160986682,0.93450266122818,782.833851457464,-242.59664003378998,200.0554703335262,0.7676937580108643,448.458332496158,126.7664978209995,215.14351884702262,0.10469484329223633,407.35016603126684,-81.18190546115962,190.7649728536069,0.2389342486858368,596.7453045810632,171.79821905438382,35.15240198597237,0.135873943567276,477.744218542207,-84.6758553819228,-100.37081779188637,0.3475701212882996,448.4615996854673,136.53893003004222,-321.210209889414,0.011682689189910887,461.19518976611084,-105.72891810944849,-460.7907378972731,0.01702818274497986,1762.4367600866476,1482.331289195732,6.740560519883492,4.942567289492559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1398.4499439480114,801.6785426483029,7.7367040346589,181.84,1398.9199439480115,816.2218946656324,7.710112103976699,181.84,1399.3899439480115,830.8485426483029,7.7068721906239475,181.84,1399.8932959653412,846.6185426483029,7.926479826705504,181.84,1523.6720067696094,868.3132959653412,7.050056051988349,268.61,1537.7753587869386,868.653295965341,7.0431278093760525,268.61,1760.96,1039.8784865963146,8.106704034658899,179.85,1607.3418946656327,870.3799439480116,7.736535878693853,268.49323991335274,1698.4119507176208,872.4866479826704,7.409943948011651,268.68,2691.5410089357906,683.8553587869385,8.973295965341102,142.36,1760.4,1254.2218946656326,7.630112103976699,179.85,1760.29,1298.2850785269968,8.430168155965049,179.85,2087.3654708909157,876.4666479826706,6.4,269.83,2503.4182734903325,874.37,8.67,89.83,2158.6985987002913,876.67,7.496704034658901,269.83,2a,23,1568967420
