,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,dlib_head_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,scenario,participant_id,source_file
31288,31288,982.1,1568811278.3078089,982.1,,,592.5655239939563,196.03838476221028,730.7953092000968,0.9978872537612916,566.8850108788625,223.67019131754355,760.3975870574333,0.999212384223938,588.3651264142883,166.38496435992934,774.4337497299528,0.9965693950653076,525.5407544467844,250.58341048631112,748.5319581133863,0.4465274214744568,527.1547052377937,105.06196295355744,761.3307671478489,0.8961095809936523,488.14792682392823,282.2894003196116,604.8445276240998,0.9688671827316284,509.9187173768902,27.90929112208045,624.2519015229889,0.9855768084526062,594.1285676719535,337.9907227951645,394.7195762116134,0.4551988244056702,571.9457698444078,-86.09643087989073,389.06434086745537,0.6090837121009827,799.5083409398072,356.97604495172857,252.74801635557426,0.8815543651580809,791.3425499506584,-98.63386023198231,260.506744213486,0.3679450154304504,436.67853238210967,217.02512565044856,222.3121382251871,0.05799642205238342,440.6185994903318,10.720403543362897,214.70711282858468,0.08846613764762877,699.8782032779093,264.99380014713057,116.3842036917934,0.17985638976097107,848.4551021895584,-1.9514457209974776,189.18430122444724,0.5634728074073792,379.889472584966,287.4329113790097,-579.5313542549317,0.007062017917633057,595.3542058660446,-34.373203727591594,-418.4160597452352,0.01744791865348816,1756.31,2033.97,3.72,357.58,875.27,2094.49,6.9,90.06,860.19,2094.51,6.96,90.06,1760.67,1150.9,7.98,179.85,846.22,2094.53,6.9,90.06,548.68,2094.68,7.83,89.67,334.76,2093.45,9.4,93.18,1749.59,2186.71,5.85,178.81,1748.8,2224.73,7.19,178.81,,,,,1a,19,1568810250
31289,31289,982.1346606663832,1568811278.3425884,982.1346606663832,,,589.5533540904372,202.1072093600164,728.506601702166,0.9967795610427856,571.4228561298906,226.28917725737244,762.0533638439781,0.9986587762832642,592.9339887748067,171.0085250255083,774.4636497787249,0.9950665831565856,535.9762569561836,248.18047000465546,754.3176253452474,0.37377986311912537,524.9857689307984,110.99561316731949,766.1966655609834,0.9927166700363159,490.6763535465852,283.3008985146033,610.4911732340265,0.9181382656097412,502.09032928183615,24.744628613485908,621.4408502521837,0.9390711188316344,592.0476386916382,338.9789830871155,390.07652630601984,0.4554296135902405,573.9295076480994,-92.17084232547522,393.24013598301246,0.5165233612060547,805.3986682867163,354.88388435818115,260.19240552360486,0.885467529296875,809.5400111927388,-94.6833093937314,266.9476260753773,0.32632195949554443,432.0770774383303,210.8116546114693,219.8799524390821,0.014968454837799072,441.8120558566369,12.257479131210312,215.8551961635088,0.10754677653312683,695.8115006618248,265.064900815297,114.97370097653362,0.15793132781982422,866.94301322291,-1.6348629749797572,200.41182346648128,0.5460599660873413,366.24926581066734,288.4950108217389,-583.9755380966359,0.004755377769470215,602.9319606301548,-37.10625754183233,-412.9357162768923,0.020219981670379642,1756.3065339333616,2034.0982444656174,3.7165339333616854,357.59039819991494,875.5091585980438,2094.49,6.906932133276631,90.06,860.4291585980438,2094.51,6.925339333616848,90.06,1760.67,1150.6192486022965,7.997330333191576,179.85,846.462624664682,2094.53,6.934660666383152,90.06,548.9503531977887,2094.68,7.819601800085054,89.67,335.0858102640016,2093.4534660666377,9.396533933361685,92.8853843357432,1749.5934660666385,2186.4985699350627,5.929719532681252,178.81,1748.8069321332764,2224.476977135403,7.238524932936414,178.81,,,,,1a,19,1568810250
31290,31290,982.1663256262638,1568811278.374362,982.1663256262638,,,589.0299995726098,218.54935380851344,737.2318527024388,0.997765839099884,572.3923687188035,237.9407214923983,760.9313194247795,0.9972668886184692,601.4026645828667,186.43130271898116,775.1683924454953,0.9973570108413696,549.4351389611842,250.53429277680672,758.9919708172037,0.2230293452739716,543.474775025969,125.18875176409948,765.2739284612427,0.9826166033744812,480.1558066561862,284.7877208495607,603.2770082530228,0.8347603082656859,506.22023105471743,29.90207278494493,622.1406424009951,0.9840751886367798,594.8092713609184,340.8368858509981,406.48023490810317,0.5194053053855896,574.976592035437,-87.35391223166476,393.4508203430576,0.6391428112983704,800.4909962308203,361.16941737916017,256.25979307781057,0.5939471125602722,797.2563356426683,-94.61501986995195,253.4729652444131,0.3904717564582825,433.49211906175384,207.01432720266808,219.14557975264924,0.01827767491340637,443.64734803286314,14.094919931492514,213.84644385115087,0.15784910321235654,694.898009768678,265.0508228819129,113.05231359908548,0.16948091983795166,874.0550061116597,-0.042329711300157946,205.24658470572885,0.6125569939613342,385.0532289590644,285.47161077943787,-556.7099006731482,0.007162451744079591,600.2670684221922,-37.04315859186922,-416.57735387571,0.026908814907073968,1756.3033674373733,2034.2154048171758,3.713367437373628,357.5998976878791,875.7276468212198,2094.49,6.913265125252742,90.06,860.6476468212198,2094.51,6.893674373736283,90.06,1760.67,1150.3627624272638,8.013162813131856,179.85,846.6842793838459,2094.53,6.966325626263719,90.06,549.197339884857,2094.68,7.8101023121208835,89.67,335.38346088687894,2093.4566325626265,9.393367437373627,92.6162321767584,1749.5966325626266,2186.3054136797914,6.002548940406553,178.81,1748.8132651252527,2224.2458229282747,7.282855876769205,178.81,,,,,1a,19,1568810250
31291,31291,982.2,1568811278.4081519,982.2,,,581.0897800929614,232.99082248932385,726.6852882275955,0.9975305795669556,599.8819136190018,247.9082550019276,771.1541626747438,0.9912916421890259,592.2789948620414,201.30198049872465,769.4557029000289,0.9976003766059875,583.4041899752731,254.32104373026127,766.828618147144,0.09527400135993958,548.3112016889845,129.99407552094192,758.3966397549514,0.985360622406006,480.4397300529905,282.58487080663826,604.0210460328235,0.9080196619033812,506.15651951823793,29.020301370713106,622.7861128323792,0.8470130562782288,582.5358326459989,344.24790627865275,403.51475053634437,0.4956434965133667,575.8084827610693,-86.23929786009441,392.3284350500406,0.6837121248245239,785.3748435223358,356.7219667381942,242.12178258112985,0.7466899752616882,777.3843258311667,-99.27525472016448,260.33585062947304,0.32404452562332153,437.5694945811948,205.72083534355832,220.49532754815314,0.01572895050048828,430.87917217172605,14.377263929293505,205.5891253869851,0.13182994723320007,695.8388867282092,265.6246606330738,109.83019383017671,0.1694214642047882,865.0186439058476,-1.868926760348681,199.9486537728619,0.5633304715156555,349.0275905076474,293.4122808151771,-640.0803811224507,0.006335943937301636,598.7448302971593,-39.37020164030624,-417.5791907148017,0.014285892248153688,1756.3,2034.34,3.71,357.61,875.96,2094.49,6.92,90.06,860.88,2094.51,6.86,90.06,1760.67,1150.09,8.03,179.85,846.92,2094.53,7.0,90.06,549.46,2094.68,7.8,89.67,335.7,2093.46,9.39,92.33,1749.6,2186.1,6.08,178.81,1748.82,2224.0,7.33,178.81,,,,,1a,19,1568810250
31292,31292,982.2331773700087,1568811278.4412198,982.2331773700087,,,564.8925617719608,252.71043520291042,721.8107391455484,0.99645733833313,576.3548787796955,258.263619248802,761.9466105180309,0.9762972593307496,588.6692372039893,220.9593376307317,764.9917566799414,0.9969521760940552,578.3120310603177,259.48254369886985,763.9381342337215,0.06115338206291199,557.9163487303334,134.99618549322702,758.3342469775771,0.9789541959762572,486.1974560207844,279.2884168528489,618.0302291525868,0.9628838300704956,508.4234798474956,43.262260720209596,618.6369070977422,0.079763263463974,586.1553846440253,343.26741692015065,405.6245481116574,0.5025515556335449,574.2421660570345,-89.95846410005146,405.3699435443991,0.97369647026062,798.1011692438099,362.6121654531851,251.83139110450063,0.5562999844551086,791.8774408341754,-94.9895892473585,256.45982024051096,0.4971273541450501,436.42868013171517,213.8261879572593,211.1349545586644,0.07339122891426086,425.75887551686117,10.942910231007938,172.33061765979724,0.0222080945968628,706.7449718387262,259.6464944052769,102.67261756000488,0.1525004804134369,874.9666361354608,0.715453960581391,196.6972099785593,0.07351964712142944,337.4259230307548,298.1131281852649,-675.7399448920391,0.004185944795608521,600.5728511677563,-39.90227289461549,-413.4345732598581,0.014824330806732178,1756.2933645259982,2034.462756269032,3.706682262999136,357.6133177370009,876.1922415900606,2094.49,6.92,90.06,861.1089238530597,2094.51,6.879906422005187,90.06,1760.67,1149.8245810399308,8.043270948003459,179.85,847.1489238530597,2094.53,6.973458103993082,90.06,549.7187834860673,2094.683317737001,7.796682262999135,89.67,336.01186727808124,2093.46,9.39,92.05131009192736,1749.6033177370007,2185.9075712539498,5.993738837977519,178.81,1748.8233177370007,2223.7611229359377,7.270280733984437,178.81,,,,,1a,19,1568810250
31293,31293,982.2676146462,1568811278.4755435,982.2676146462,,,553.836862268922,274.7284323905946,722.7163185158836,0.9927132129669192,561.7834234418486,271.60638997559846,756.918231623531,0.9152206778526306,571.485237442059,239.3445810434975,756.8217214979295,0.9950032830238342,575.816601138273,263.15220776186317,765.6883928508232,0.04281491041183472,562.4872139490287,148.951331028964,750.9738482160103,0.9347883462905884,484.6451022280583,284.0092967630922,604.1475506951101,0.8157600164413452,510.4482160898937,33.80595052053238,632.2003718017295,0.9067578315734864,590.0996759690323,347.8837233854589,400.30835355514137,0.3597440719604492,578.8323115623571,-93.25790486998541,397.2067921306848,0.6294142603874207,773.5386755202753,366.67987010306365,247.99078480970581,0.21601518988609314,805.3431037864539,-94.63013702626408,263.375505838466,0.3784364461898804,419.9419333485901,215.10140321439098,235.40810283329463,0.6812202334403992,436.6344991116165,16.14599337322006,196.5121494223642,0.11516764760017395,727.8204922628063,263.2146608988337,115.9052411496157,0.4102662205696106,869.686365837847,-0.008077168611396068,202.5235075558909,0.6199995279312134,331.9600806361116,297.70457918248314,-691.8440353705922,0.005254745483398438,599.3053608761858,-37.65906406046436,-416.9595597622956,0.021548151969909668,1756.28647707076,2034.5901741909406,3.7032385353799926,357.6167614646201,876.4333025234006,2094.49,6.92,90.06,861.3465410587805,2094.51,6.900568787720045,90.06,1760.67,1149.5490828303996,8.05704585848003,179.85,847.3865410587805,2094.53,6.945908283039941,90.06,549.9873942403607,2094.68676146462,7.793238535379992,89.67,336.3355776742807,2093.46,9.39,91.76203697191937,1749.6067614646201,2185.70783505204,5.9042019198798075,178.81,1748.82676146462,2223.5131745473595,7.2082936368398665,178.81,,,,,1a,19,1568810250
31294,31294,982.3,1568811278.507822,982.3,,,512.5029798729457,290.76241169109375,710.7658511680913,0.9883304238319396,565.7856503556069,282.5892771463849,763.9147715699883,0.9262896776199341,562.6777375772863,252.78956595041973,761.0839918860705,0.9939876794815063,573.1177021826428,267.53423911593296,764.7227594938173,0.0443248450756073,574.7400556214544,163.99987878909118,753.9011399906108,0.9764381647109984,485.5574005678386,279.28845285317755,591.6989398796021,0.6467698812484741,511.17345652812173,47.61628081775314,609.7871274128695,0.006769001483917236,591.7141910728624,343.5710674168625,406.0570435261466,0.5353972911834717,586.3061920731818,-91.51729180783566,393.1751851041345,0.9830540418624878,794.4592717620833,364.2980901017089,252.360375498808,0.6305873990058899,802.3016436755113,-94.18083124057912,259.77956579689925,0.3984012305736542,431.9507833261948,210.43973549738172,237.84744731008888,0.2657415568828583,444.81107729690996,19.51826310520199,207.5360936630476,0.13974148035049438,703.626650536087,265.0575355186772,106.55028946865494,0.1998412311077118,863.3841857710269,-0.8736076190247539,200.1191716330571,0.6123132705688477,314.21875187239243,301.57529912713863,-719.1386728233659,0.00531807541847229,597.7440958177714,-33.04002897666599,-416.6218782967128,0.014881461858749391,1756.28,2034.71,3.7,357.62,876.66,2094.49,6.92,90.06,861.57,2094.51,6.92,90.06,1760.67,1149.29,8.07,179.85,847.61,2094.53,6.92,90.06,550.24,2094.69,7.79,89.67,336.64,2093.46,9.39,91.49,1749.61,2185.52,5.82,178.81,1748.83,2223.28,7.15,178.81,,,,,1a,19,1568810250
31295,31295,982.3333766635716,1568811278.5412464,982.3333766635716,,,474.7401109059677,298.8378469478932,695.9252420268648,0.97420334815979,580.6946241316552,285.58694175268033,773.7735273435817,0.8000250458717346,590.3397382789035,251.68763621429724,776.0772954939476,0.9905414581298828,570.1763791139797,270.2626392607426,762.9103466987674,0.029841333627700806,568.7238028561211,159.66817149727694,749.3714961773071,0.9402350783348083,487.2226367178573,282.8863260122711,605.8891455919743,0.952117919921875,513.5724715412471,33.631700389051396,625.3261542136073,0.8451080322265625,596.8523218034927,349.07746505963564,398.9981702198017,0.9662902355194092,576.7630291715514,-92.9988736345122,394.73922130460136,0.6465452313423157,776.0746493750881,366.56212237236224,251.0729784494593,0.2983853816986084,796.4660122741632,-93.28011727224757,259.5295663779919,0.5717597603797913,436.1766913141575,207.55040519164726,208.2086335560228,0.0013667941093444824,447.43419370320646,20.3598307812316,213.19023568947273,0.12684354186058044,698.3103570639603,265.70102012335826,108.8537683299265,0.2174450755119324,865.7130313925225,-1.869207189094476,202.58852335158906,0.5788347721099854,317.5759873409063,300.76323699518434,-716.1997195164688,0.006454676389694214,595.2398635478803,-34.531125794910395,-421.3172023404865,0.017147719860076904,1756.276662333643,2034.833493655215,3.693324667285676,357.61666233364286,876.8936366450014,2094.49,6.953376663571622,90.06,861.8002989786443,2094.51,6.930012999071487,90.06,1760.6733376663572,1149.0196490250698,8.07,179.85,847.8436366450012,2094.526662333643,6.926675332714325,90.06,550.5036756422159,2094.69,7.830051996285947,89.67,336.9537406375732,2093.463337666357,9.396675332714326,91.20629835964121,1749.6133376663572,2185.3230776849273,5.863389662643111,178.81,1748.8366753327145,2223.0363503559274,7.220090993500407,178.81,,,,,1a,19,1568810250
31296,31296,982.3665819108161,1568811278.5744991,982.3665819108161,,,342.68175612457264,329.36207397642727,650.5921366310299,0.8913955092430115,574.4190932897868,297.2739636459096,772.1110808845146,0.4004507064819336,571.0080012008108,260.2424644935046,757.4429433498258,0.675809383392334,568.4631317040647,274.58154420439024,762.8645010004793,0.03552928566932678,565.4872423655345,162.3028048883834,738.121614155198,0.9851474761962892,490.3308473044959,280.5176815916537,589.1200155959242,0.002487003803253174,516.1418678177652,37.65783256309162,610.4566259512063,0.16275125741958618,585.3298435474205,346.45412124561426,404.8797602519677,0.5325034260749817,580.0532555181661,-92.14781234421332,384.577309545998,0.9826995134353638,795.4946211240683,357.016910553729,252.76543086177207,0.6721640229225159,788.0803221629318,-96.00475205495026,246.74638500837008,0.4461089968681336,436.10774018015417,189.43599226296382,220.4736238522157,0.013843625783920288,445.4098425414238,22.505589994529362,213.79404185880747,0.12759092450141907,699.7970909583162,264.841954234806,110.98892212593375,0.15733933448791504,866.5499221721138,-2.556046281257622,206.03741697190202,0.6380536556243896,326.75206550721833,298.7924977062474,-706.0613958269514,0.0072775185108184814,588.5158098277218,-37.50019282998653,-430.4713103664786,0.01755225658416748,1756.2733418089185,2034.9563530700186,3.686683617836824,357.61334180891845,877.126073375711,2094.49,6.986581910815882,90.06,862.0294151846297,2094.51,6.939974573244765,90.06,1760.6766581910815,1148.750686522391,8.07,179.85,848.0760733757112,2094.5233418089183,6.933316382163178,90.06,550.7659970954454,2094.69,7.869898292979059,89.67,337.2658699616693,2093.466658191081,9.403316382163178,90.924053758065,1749.6166581910816,2185.1271667261867,5.906556484060649,178.81,1748.843316382163,2222.793952051044,7.289822012713356,178.81,,,,,1a,19,1568810250
31297,31297,982.4,1568811278.607965,982.4,2.681947500125826,,464.1281187282058,299.04190007350826,689.5554769347441,0.022540181875228882,574.4245242977557,305.14094521336153,771.1182550141292,0.3233159184455872,566.0185667357242,276.51107716171884,755.6122334988748,0.8573473691940308,563.230965827842,279.92246270622604,756.008104312736,0.025648653507232663,581.1942712667346,186.00058263403625,743.8479705936177,0.6658015251159668,492.02885740124987,277.95783336610424,593.5875401814666,0.21735325455665588,512.5197524878855,30.420448941578297,618.8371233729496,0.5198008418083191,585.2259671618402,345.50903997139125,409.3006951140888,0.5754297971725464,592.1959894034047,-91.90136761914034,391.3133878671337,0.9837942123413086,802.8009577554311,353.33861847331,254.6362296730917,0.6357126235961914,793.9344099315953,-94.64457086131588,251.02594093851863,0.4847105145454407,440.1005832424825,180.10694881336644,232.43564719397358,0.012487560510635376,440.7291050793202,19.785703941563078,183.7225884152313,0.02015554904937744,695.403380884605,266.10724978280473,106.70713598233955,0.20266267657279968,859.1785739194169,-0.6429454196141258,199.6508974300811,0.5666733384132385,307.8257177664273,302.0831964230508,-729.7179190740163,0.006276130676269531,599.3895146056732,-34.144877193215684,-417.4600956593883,0.02121075987815857,1756.27,2035.08,3.68,357.61,877.36,2094.49,7.02,90.06,862.26,2094.51,6.95,90.06,1760.68,1148.48,8.07,179.85,848.31,2094.52,6.94,90.06,551.03,2094.69,7.91,89.67,337.58,2093.47,9.41,90.64,1749.62,2184.93,5.95,178.81,1748.85,2222.55,7.36,178.81,,,,,1a,19,1568810250
31298,31298,982.4326441541,1568811278.6413474,982.4326441541,,,512.6047572051475,286.66279743542634,699.5336790288898,0.02906423807144165,589.1828047153632,298.1545818816737,773.4188362333424,0.3558407723903656,567.529364940024,279.4377193246201,751.4222352463022,0.8504396677017212,564.5894379103479,281.72854515098237,752.9492029490773,0.035804927349090576,584.0579577337488,198.01108667617424,745.7035518431088,0.7660878896713257,492.65662764880096,278.1397739004113,588.9804084184791,0.03575557470321655,516.9531787349129,28.71298812890995,618.9848854050217,0.5578649640083313,591.4462865333998,347.86698033490995,388.6848948415653,0.9658105373382568,575.3988577777817,-97.04185441154492,383.0478184117205,0.9852896928787231,784.6205503724866,358.2192896262262,242.36248990454726,0.8239240646362305,801.8383344799105,-91.55068655873478,258.1505751860368,0.543103814125061,442.0624310071182,170.4348277135129,230.5046353861652,0.0006445050239562987,436.1062031557615,17.634516579822584,166.65102189754774,0.01996040344238281,699.9878607045488,265.90109928735245,107.6340891354262,0.16529640555381775,869.0116595005205,-0.496089042375901,205.3067667482684,0.6585789918899536,298.84707070017515,302.49408026530625,-739.9697180160664,0.007736295461654662,601.7684380541608,-34.41377297511745,-415.0426811264589,0.02068343758583069,1756.26347116918,2035.2007833701705,3.676735584589988,357.6034711691799,877.5885090787007,2094.49,7.02,90.06,862.4885090787009,2094.51,6.9663220770500605,90.06,1760.68,1148.218846767199,8.040620261309893,179.85,848.5385090787007,2094.52,6.972644154100119,90.06,551.2846244019809,2094.6932644154103,7.890413507539929,89.67,337.8901194639511,2093.47,9.436115323280095,90.359260274739,1749.62652883082,2184.7406639062187,5.891240522619786,178.81,1748.8532644154097,2222.3182265058895,7.27186078392968,178.81,,,,,1a,19,1568810250
31299,31299,982.4649735612567,1568811278.674408,982.4649735612567,,,540.3055158084442,281.2935830947876,719.2795397844408,0.005660057067871094,587.1384625609496,307.7788246878378,771.168715392655,0.2930023670196533,581.521726497403,280.8195437876605,765.9859909431924,0.9394223690032959,566.3263580017348,284.99109433141575,751.8465651232015,0.04160049557685852,584.2505275807414,205.61232420813388,746.5348570282199,0.8141331076622009,500.056502923945,276.85102748762716,597.2879924211002,0.5479990243911743,521.885570907,29.480280247909764,619.8100692944954,0.5514292120933533,582.8042014408371,343.1391631458284,404.52146832549073,0.7157752513885498,592.1722455563356,-96.03663277006056,390.6269614831424,0.9833775758743286,785.580637684862,357.9137677728413,243.3044042906085,0.5164062976837158,804.2695767641118,-91.33742215815596,258.84246186888697,0.5229977965354919,446.17944172764885,164.29144161823783,234.51867104944716,0.0006087720394134521,443.39427117641196,24.008287917382717,217.81193776678504,0.4885152280330658,693.9418631410217,266.2171757091479,102.37787889795106,0.1402115821838379,863.6124418183136,0.08346295313954988,199.70504344687959,0.6515008211135864,302.73167222936286,301.66840495810794,-735.3408158671955,0.007834404706954956,605.3972071669774,-35.81966303965935,-410.5198496357936,0.026774495840072632,1756.2570052877484,2035.32040217665,3.6735026438743215,357.59700528774863,877.8148149287974,2094.49,7.02,90.06,862.7148149287974,2094.51,6.982486780628396,90.06,1760.68,1147.9602115099456,8.011523794868888,179.85,848.7648149287975,2094.52,7.004973561256793,90.06,551.5367937778029,2094.6964973561253,7.8710158632459235,89.67,338.19724883193953,2093.47,9.461978849005432,90.08122737319158,1749.6329947122513,2184.5531533447106,5.833047589737776,178.81,1748.8564973561256,2222.088687715077,7.184571384606662,178.81,,,,,1a,19,1568810250
31300,31300,982.5,1568811278.7102265,982.5,,,553.3695105562407,278.97724391661654,720.3334546643131,0.02296546101570129,580.7142984459363,306.26525940838167,759.1614717583885,0.25821417570114136,585.0781659029503,290.0107747956752,762.7101463678341,0.9033671021461488,570.9122303299822,288.8332637708121,750.1500712105683,0.0518612265586853,589.3534031519408,213.6646551829684,737.0414126290675,0.8162050247192383,500.4935834021817,274.75922478243183,594.3820924235895,0.05913344025611876,522.2887288342998,33.54140519464645,613.7012077945005,0.4328811764717102,584.9642559923353,340.5151253736506,409.2496535433448,0.7342736124992371,575.2370028798277,-95.5815412306995,395.36750923143893,0.9861336946487428,782.9095266047573,356.8954561490358,240.79639811976745,0.582526445388794,792.4384105367495,-93.8323285229284,254.0641675613277,0.6110946536064148,445.6889836395675,167.71333937694166,241.00379851336498,0.012148499488830566,444.2960346306079,25.10986115789464,214.68102027834152,0.1150381863117218,694.1166945325842,267.7531252592599,101.68200801722094,0.19140568375587466,857.5926626956741,0.5562242917516182,198.99800273607875,0.7188125252723694,312.9711741974148,301.5087053309196,-724.8243880529558,0.007234394550323486,598.9263053653951,-35.261828886053564,-418.956081641819,0.016652971506118774,1756.25,2035.45,3.67,357.59,878.06,2094.49,7.02,90.06,862.96,2094.51,7.0,90.06,1760.68,1147.68,7.98,179.85,849.01,2094.52,7.04,90.06,551.81,2094.7,7.85,89.67,338.53,2093.47,9.49,89.78,1749.64,2184.35,5.77,178.81,1748.86,2221.84,7.09,178.81,,,,,1a,19,1568810250
31301,31301,982.5302626829853,1568811278.7410119,982.5302626829853,,,566.4315720651588,271.4295532014289,718.2766029704767,0.056944608688354485,564.6236690444728,304.6062730217556,741.4667522923712,0.39174455404281616,576.274597271874,282.66173048783367,743.0084996746892,0.35426855087280273,580.6657710644799,290.2875245760052,754.2093323446612,0.06728905439376831,588.2662047344684,208.2701673386386,735.3829315436159,0.8010671138763428,502.9973608919396,275.9840567293073,594.7355196840679,0.04429346323013306,522.7368386480207,37.929309530072686,611.3414944072588,0.4358671009540558,589.4042052922192,339.88374377655,411.47436370631516,0.7831664681434631,577.407285955963,-95.47408504965595,399.47856136436,0.985224187374115,791.1101284557454,364.08260180168855,245.87490418687042,0.4996989369392395,788.1839259045082,-93.05372053958574,256.1643417356731,0.6532338857650757,443.836489881457,165.36875231883585,235.9628493244455,0.0007525384426116942,443.96303638976036,22.00810843342045,221.94491211246552,0.04863274097442627,695.8653834902054,268.1510529693154,104.61249423438672,0.13693565130233765,867.0389289719924,-1.2716383045371749,201.21063234253242,0.6379563808441162,324.9136376092133,300.332235194925,-710.5553901455628,0.005266755819320679,586.0193983088012,-38.106102825544774,-435.7355807352835,0.02242216467857361,1756.2469737317012,2035.5589456587466,3.6669737317014848,357.56578985361193,878.271838780896,2094.49,7.01394746340297,90.06,863.171838780896,2094.51,7.0,90.06,1760.68,1147.4348722678205,8.016315219582175,179.85,849.2218387808962,2094.52,7.015789853611883,90.06,552.0460489272841,2094.7,7.8469737317014845,89.67,338.8144692200604,2093.473026268299,9.459737317014854,89.74671104871634,1749.6430262682986,2184.1684239020888,5.84868297576138,178.81,1748.866052536597,2221.6190824142086,7.156577902567323,178.81,,,,,1a,19,1568810250
31302,31302,982.5631756329187,1568811278.7744932,982.5631756329187,23.582640094789078,,574.8171706498622,267.13207498843803,721.7488727357068,0.041919708251953125,575.8776516412855,300.58652053641214,741.0717218033383,0.3723190724849701,580.4599117310054,278.63583630580194,736.4990541762877,0.2330526411533356,589.6939991904824,288.81265786131,757.8504007906703,0.07245150208473206,584.7592048621838,212.6351510885717,730.7719120056116,0.747390627861023,501.3681372440664,278.30371210930815,594.1521237154973,0.03259927034378052,526.294451184702,38.369618311378886,611.673032697872,0.40163999795913696,593.887522304278,344.27076718576797,394.6848797220425,0.9746420383453368,581.6504619152563,-95.903641698071,401.97944161130636,0.9843403697013856,778.2556015390669,366.3323061392092,250.1027875494133,0.2606402635574341,790.5698297417688,-92.81987731314756,257.3011166613117,0.6455579996109009,447.6816201900119,166.46005096859355,239.93999728851003,0.014247775077819824,436.5723283241044,20.502989871242946,223.4260591226173,0.034200459718704224,698.8532951801901,266.1874893574968,109.45410606643318,0.18608933687210089,858.2596763869783,14.689302369101775,190.43044013319766,0.5877081155776978,319.2447953209072,300.83772117531663,-718.9802758025122,0.007413357496261597,,,,0.029401928186416626,1756.243682436708,2035.677432278508,3.663682436708117,357.53945949366494,878.5022294304318,2094.49,7.0073648734162335,90.06,863.4022294304318,2094.51,7.0,90.06,1760.68,1147.1682773733573,8.055810759502593,179.85,849.4522294304318,2094.52,6.9894594936649375,90.06,552.3027699367668,2094.7,7.843682436708118,89.67,339.123850949437,2093.476317563292,9.426824367081172,89.71050680378929,1749.6463175632919,2183.970946202487,5.9342566455889525,178.81,1748.8726351265839,2221.3788178796926,7.228986392421421,178.81,,,,,1a,19,1568810250
