,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,Q_in-J_out.9_x,Q_in-J_out.9_y,Q_in-J_out.9_speed,Q_in-J_out.9_angle,Q_in-J_out.10_x,Q_in-J_out.10_y,Q_in-J_out.10_speed,Q_in-J_out.10_angle,Q_in-J_out.11_x,Q_in-J_out.11_y,Q_in-J_out.11_speed,Q_in-J_out.11_angle,H_in-K_out.11_x,H_in-K_out.11_y,H_in-K_out.11_speed,H_in-K_out.11_angle,K_in-H_out.14_x,K_in-H_out.14_y,K_in-H_out.14_speed,K_in-H_out.14_angle,K_in-H_out.15_x,K_in-H_out.15_y,K_in-H_out.15_speed,K_in-H_out.15_angle,Q_in-J_out.12_x,Q_in-J_out.12_y,Q_in-J_out.12_speed,Q_in-J_out.12_angle,Q_in-J_out.13_x,Q_in-J_out.13_y,Q_in-J_out.13_speed,Q_in-J_out.13_angle,Q_in-J_out.14_x,Q_in-J_out.14_y,Q_in-J_out.14_speed,Q_in-J_out.14_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,scenario,participant_id,source_file
27919,27919,914.1,1568027524.4724224,914.1,-74.27166600129671,536.2529508156923,78.3928122572638,608.9161112179133,0.9873508214950562,583.9461091995983,95.50038288095502,673.098171564583,0.9871386289596558,601.5391683852888,47.21479869528506,674.6096187696926,0.9738308191299438,568.6845243542398,129.66909578800272,703.8479105746901,0.4001099467277527,565.480246038107,-19.45857573774676,699.0438687701535,0.5138365030288696,419.5913926162584,194.3027303203888,552.9724300304032,0.7546267509460449,464.80698091890326,-67.90025478220744,521.3504387957062,0.1039794385433197,545.2495670081538,262.65145479419306,357.599349645825,0.30883297324180603,572.9058319822334,-151.8723401616184,338.2411540056992,0.6476204991340637,697.7809533064357,302.4678828875326,174.6709932780095,0.8140652179718018,761.2142571021018,-156.99894180446626,178.4306103401045,0.8581247329711914,417.3356289054464,171.94957254949642,172.98325224456363,0.3638339936733246,371.3491678432682,-24.53631171168229,154.9822220260494,0.9054783582687378,657.3678079667145,206.3244362890841,51.65287701141619,0.8005527853965759,832.5401841165808,-17.42115180724818,93.1008243163186,0.43205294013023376,475.56986767809684,228.11473380322298,-470.98605681048775,0.019282609224319455,392.00322005758767,-64.5161516744556,-642.5100003248485,0.04250288009643555,1759.21,1823.21,5.87,358.6,,,,,,,,,,,,,,,,,,,,,,,,,1760.94,802.48,8.89,180.37,1761.05,819.59,8.88,180.37,1761.18,838.48,9.02,180.37,429.87,2094.0,8.19,89.67,413.94,2093.91,8.19,89.67,345.97,2093.52,8.99,89.67,1757.06,1703.7,7.73,179.28,,,,,,,,,,,,,4a,3,1568026605
27920,27920,914.1,1568027524.4724224,914.1,,550.0809608425417,67.71872807061311,617.844031392252,0.9814167022705078,582.1653391291013,94.85644073919764,676.7946158236828,0.9874290227890016,619.306956743934,43.71901098669965,686.8024701578706,0.9850575923919678,563.5281911529662,131.3150351924913,702.7975091991292,0.4339021444320679,569.7768732784605,-16.890617147625488,703.5782877972151,0.525692880153656,416.63547400524453,195.72511180633484,560.4625120801261,0.9180917143821716,447.6965586851872,-64.77234022507193,546.4114114577152,0.961593747138977,544.9126745853472,258.3833388394121,355.3304840423487,0.9401111602783204,548.9931722573053,-152.43395468751567,362.1724653874337,0.5573644638061523,703.6746728511148,310.27862868196684,184.8134901616977,0.7115331292152405,754.6075061090764,-158.43457368167836,173.4071087324249,0.8058487176895142,422.6685275811747,171.21230029107141,156.84843728680127,0.030023574829101562,377.4877063866068,-38.377459568199136,141.02244883278289,0.452382892370224,725.9995283337659,204.42210147093482,57.045565894431974,0.5077022314071655,834.7930949211262,-19.824688423701804,102.09176218663129,0.6380705833435059,516.3217333697326,237.7230798385756,-461.4436664803458,0.0066468417644500715,390.2579100673954,-67.28812965730492,-646.7895077423926,0.045900434255599976,1759.21,1823.21,5.87,358.6,,,,,,,,,,,,,,,,,,,,,,,,,1760.94,802.48,8.89,180.37,1761.05,819.59,8.88,180.37,1761.18,838.48,9.02,180.37,429.87,2094.0,8.19,89.67,413.94,2093.91,8.19,89.67,345.97,2093.52,8.99,89.67,1757.06,1703.7,7.73,179.28,,,,,,,,,,,,,4a,3,1568026605
27921,27921,914.150085279384,1568027524.5058186,914.150085279384,-75.44986410104742,547.2411193293768,66.14120336360021,607.0135574567419,0.9725960493087769,580.8811762903588,93.94782042472823,670.8592778254615,0.9819031953811646,593.3592754270858,45.36698121718396,667.0963469364777,0.9666520953178406,561.0903800770507,130.27866695331042,697.8078870464897,0.44755589962005615,561.7169763592983,-17.461471546602368,695.5944353797815,0.5560421347618103,420.6247934249129,198.1391090510857,552.4063090089181,0.5584176182746887,452.4660251349703,-66.09982069403141,546.2720147044657,0.9438294172286988,543.5582559803759,263.4882662186969,358.1187472225304,0.2916179895401001,546.4360683481342,-153.6891064403246,334.91103722289915,0.6801599860191345,693.0070783553937,307.77496091703085,187.71500661918319,0.8449027538299559,753.2759919716078,-157.88648672085355,173.53405055968113,0.8702584505081177,414.7259920896345,172.9506116243298,170.42631594527876,0.3883640766143799,384.5999839991873,-31.64999634473344,126.26483668556676,0.8244839906692505,674.0616376279331,201.89702395642075,38.037296303943684,0.6474789381027222,807.3742136798686,-19.40266602658557,87.40408867303341,0.6703859567642212,536.2980550554018,223.44747287565718,-460.28160314214597,0.011549890041351318,391.1861199553138,-72.48072340548488,-652.3791936168776,0.07238614559173584,1759.1999829441231,1823.5004946204267,5.8800170558767775,358.5298806088626,,,,,,,,,,,,,,,,,,,,,,,,,1760.94,802.0392495414218,8.824889136800953,180.37,1761.05,819.1442410134835,8.885008527938389,180.37,1761.1749914720615,838.0242239576069,9.035025583815164,180.37,430.2806992909478,2094.0,8.174974416184835,89.67,414.3506992909478,2093.91,8.210034111753552,89.67,346.42076751445495,2093.52,9.010034111753553,89.67,1757.0650085279385,1703.3143433487442,7.704957360308058,179.28,,,,,,,,,,,,,4a,3,1568026605
27922,27922,914.2,1568027524.539101,914.2,-78.4724955954428,535.5089280045456,64.94741290382144,602.4948113099015,0.9575952887535096,594.2631315056021,92.06086175493358,674.7343526748937,0.9848107695579528,598.6832911330745,42.86282083303565,665.4953150073712,0.9585435390472412,558.4411782143071,128.48361606997187,693.634881771745,0.4819630086421967,560.2153591705702,-18.908416821430933,693.2084625221115,0.4237664341926575,420.6218892898426,198.57865188100655,552.4503281908013,0.5114235281944275,452.32843893705683,-70.64651143998918,547.2099518756638,0.9265991449356079,524.2278074191195,264.82046101282174,370.6989231701481,0.1385655403137207,554.4151555151926,-151.28321070278548,339.316011826278,0.7641794681549072,675.9101776095132,307.91917379024534,179.97888880262371,0.8158402442932129,756.4686730660454,-159.5050225161326,174.87953495649853,0.907987892627716,417.41913292696296,174.54578342944907,164.01088594852018,0.4444147050380707,379.2764160610618,-33.05473128902333,123.44694635313385,0.7870151996612549,695.7700911398019,196.25374170374062,41.19345467473235,0.655424952507019,779.0039639914291,-23.048457621761752,65.53243035306181,0.6224055290222168,569.8919500748581,218.5971363255694,-425.61801233326673,0.00752142071723938,440.6044150504025,-68.28815797847818,-592.1385320593033,0.015935957431793213,1759.19,1823.79,5.89,358.46,,,,,,,,,,,,,,,,,,,,,,,,,1760.94,801.6,8.76,180.37,1761.05,818.7,8.89,180.37,1761.17,837.57,9.05,180.37,430.69,2094.0,8.16,89.67,414.76,2093.91,8.23,89.67,346.87,2093.52,9.03,89.67,1757.07,1702.93,7.68,179.28,,,,,,,,,,,,,4a,3,1568026605
27923,27923,914.2253935107697,1568027524.5732832,914.2253935107697,-78.6821772977655,563.3152511573312,60.18329879462918,630.4571850943977,0.021312624216079712,575.8921417708642,88.12476230308546,665.4465287507962,0.9796890020370485,589.3508568852337,31.42014552506732,661.7842079804311,0.9623727798461914,554.6449773943214,124.36714419611826,692.3474147135687,0.4244507849216461,554.5930837796761,-18.12586290692704,685.3838614037912,0.2845419943332672,415.7034429285543,188.4690063577709,562.2931362433785,0.8183777332305908,442.16206332075853,-73.01225120579875,546.8029011721344,0.981395959854126,534.3639710718882,269.79068159245344,364.6026862645057,0.9698995351791382,551.7413585128521,-156.02002807454676,330.85098998768365,0.7023475170135498,668.1310944865318,305.5672361340407,171.57299277938708,0.8846140503883362,762.5374455303212,-159.82602074128852,181.36322242523983,0.861527681350708,416.9441376533191,168.10056728123445,139.17332221034223,0.18720534443855288,385.52700622710427,-33.03053214677169,122.59047771404651,0.8450833559036255,732.1010335065898,194.3944279989241,54.00420367787774,0.6798345446586609,828.20713539492,-30.63917924199761,97.9825221485858,0.5845213532447815,562.1124110882812,209.07800380315982,-421.08366666155257,0.04227498173713684,441.7610626589782,-85.03253909069434,-586.1172114069848,0.0081462562084198,1759.1849212978461,1823.9398217135406,5.884921297846072,358.42444908492246,,,,,,,,,,,,,,,,,,,,,,,,,1760.9374606489234,801.3765371052272,8.78539351076964,180.37,1761.0474606489227,818.4765371052272,8.884921297846072,180.37,1761.17,837.3389190519963,9.060157404307855,180.37,430.8982267883111,2094.002539351077,8.177775457538749,89.67,414.96568743723407,2093.9125393510767,8.202067138153398,89.67,347.0985415969268,2093.522539351077,9.01730324461518,89.67,1757.072539351077,1702.734469967074,7.674921297846072,179.28,,,,,,,,,,,,,4a,3,1568026605
27924,27924,914.2502351234598,1568027524.6067224,914.2502351234598,-103.95425844679559,545.0121384276466,56.25833242146014,618.1177295576895,0.9865919351577759,595.8512920713856,76.84204868392847,678.0540488675342,0.9649916291236876,595.1301809446683,30.255348925760337,671.1327681341032,0.927240252494812,545.4758281204465,128.46257373443598,695.9007315475574,0.4097223877906799,556.7322299524432,-22.440841494852474,692.7531688513934,0.3798693716526032,407.9333680194762,192.53478039244044,567.8007591423186,0.9743608832359314,440.7194486510134,-75.48790085897056,548.2977537260032,0.928414225578308,515.6901933471222,274.5657825930089,351.13932248329485,0.9699430465698242,556.9738141492774,-158.46213517916232,334.20953610655613,0.6690582633018494,665.5533065405671,305.73364414684056,192.1988365079288,0.8042185306549072,754.3646360530942,-163.77023178253862,181.8777782607065,0.8840793371200562,417.4057990397715,171.03442260452468,120.96141601850452,0.10520005226135254,381.9406635761609,-31.60731047687794,131.56804009409728,0.9306706190109252,716.6558586410997,191.47045601880376,38.61624516674479,0.7809128761291504,830.3245598622025,-39.877885037704495,102.58896574154102,0.6277116537094116,550.8979569689515,205.0863538652188,-438.63155830150805,0.03626659512519837,625.4340310554961,-58.84583762314666,-385.8727729370825,0.010967344045639038,1759.1799529753082,1824.0863872284128,5.879952975308043,358.3896708271563,,,,,,,,,,,,,,,,,,,,,,,,,1760.934976487654,801.157930913554,8.810235123459789,180.37,1761.0449764876541,818.2579309135539,8.879952975308044,180.37,1761.17,837.112860376516,9.070094049383915,180.37,431.1019280123703,2094.0050235123463,8.195164586421852,89.67,415.16690450002426,2093.9150235123457,8.174741364194233,89.67,347.32211611113814,2093.5250235123467,9.004882438270105,89.67,1757.075023512346,1702.5431895493598,7.669952975308043,179.28,,,,,,,,,,,,,4a,3,1568026605
27925,27925,914.2748741137483,1568027524.6398892,914.2748741137483,-91.1932345632323,541.7367005106687,48.27480686299796,612.7734620730222,0.9881472587585448,588.641038144701,73.56999620623064,670.0504577194295,0.8842559456825256,590.7990846737888,22.11903190445561,667.0369290757849,0.9362179040908812,539.5389628883806,125.19249501102371,695.550783274054,0.3871181011199951,531.6156686580105,-27.53619750776485,677.9305915222985,0.2364925742149353,406.7425989725446,189.31636214324226,569.4088451382063,0.9727116823196412,445.84810685468733,-80.68058190903092,547.26612120961,0.7943064570426941,500.52749047275887,286.86442668525984,345.09871867566886,0.9646793603897096,550.7199123498682,-161.23162236442604,332.9268609900572,0.6937006115913391,629.2411827927397,299.2981803480136,180.82702899690238,0.8885860443115234,758.6844920118643,-165.28600551109454,181.3970355042325,0.8741676807403564,410.2903350459639,171.264162849026,111.41635700298905,0.08337393403053284,388.198824722476,-41.05899181790243,130.16221243692735,0.7731161117553711,734.0716787571292,190.46381037491543,43.991265264001036,0.8553993701934814,827.3290121029083,-45.024971519179104,99.17862677569798,0.5417106747627258,535.7617091215715,199.49839787723144,-462.79196711886283,0.04289707541465759,713.9947406884828,-46.55787496761864,-287.2482045254317,0.0199144184589386,1759.1750251772503,1824.231757271116,5.875025177250312,358.3551762407522,,,,,,,,,,,,,,,,,,,,,,,,,1760.9325125886253,800.9411077990138,8.83487411374843,180.37,1761.0425125886252,818.0411077990138,8.875025177250313,180.37,1761.17,836.8886455648892,9.079949645499372,180.37,431.30396773273714,2094.007487411375,8.212411879623904,89.67,415.3664803213623,2093.917487411375,8.147638474876722,89.67,347.5438670237358,2093.527487411375,8.992562943125783,89.67,1757.0774874113747,1702.3534693241372,7.665025177250312,179.28,,,,,,,,,,,,,4a,3,1568026605
27926,27926,914.3,1568027524.6737113,914.3,-105.47023633092284,540.019440092952,43.343080153246525,615.3975705861108,0.9819296598434448,581.5667812400071,70.62316612033501,669.8995587104989,0.8750068545341492,600.17774357536,13.688562752005872,678.4502162238242,0.9862569570541382,540.2357400006697,120.92245253825509,697.9777473642755,0.3224770724773407,551.5143575421987,-28.456084787092085,688.2818853924823,0.4412965476512909,410.28757482640435,186.368900572724,572.5487041381608,0.96119487285614,442.3237996580841,-83.7160069527156,546.129877459447,0.7589293122291565,502.97287635106176,298.2513825068182,350.38123382719164,0.9698315858840942,554.057008536388,-162.73966240363197,332.5463826318523,0.6199542880058289,648.5379170422441,301.287877684547,202.01393911600098,0.8930701017379761,748.8884455464001,-165.1349440057471,175.80654469868588,0.8934566378593445,412.7725692976449,172.80899469064857,113.18186675924295,0.10121685266494752,389.11565718625496,-45.156246728957825,129.89953705152084,0.7481669187545776,722.9599356931614,191.8509642441804,35.023851224717305,0.7485338449478149,823.7996792827138,-47.89409561591225,96.90097649572728,0.4231000244617462,513.4389513901813,202.73746367904087,-489.5276883392511,0.06560483574867249,752.6274192398787,-38.83190212151477,-243.9509244732096,0.007750332355499268,1759.17,1824.38,5.87,358.32,,,,,,,,,,,,,,,,,,,,,,,,,1760.93,800.72,8.86,180.37,1761.04,817.82,8.87,180.37,1761.17,836.66,9.09,180.37,431.51,2094.01,8.23,89.67,415.57,2093.92,8.12,89.67,347.77,2093.53,8.98,89.67,1757.08,1702.16,7.66,179.28,,,,,,,,,,,,,4a,3,1568026605
27927,27927,914.3506154173764,1568027524.7077134,914.3506154173764,-103.99729044345524,532.0441315826828,38.004314482102345,612.4387566556586,0.975149393081665,584.411930906081,63.44105689121985,674.911531636845,0.9743271470069884,592.0394493468444,9.398610792114873,676.7936222570634,0.9847951531410216,541.0176596254603,116.3615530377384,700.7199235849788,0.3631611764431,554.3331785140061,-30.391420604000807,689.991855515329,0.34690576791763306,405.4384931979096,182.3495708615736,572.6261308772367,0.9609150886535645,441.7520701499748,-87.51535535273486,545.908567673912,0.7266616821289062,494.19733313883256,305.8013051652918,346.1170035589356,0.9618842005729676,549.9654018484209,-165.86577477062744,333.2758188167668,0.6123179197311401,630.31585185496,284.44490141895903,204.6846610034479,0.8618450760841371,757.8770429240552,-165.73423685716472,181.24296785872863,0.8839847445487976,407.42027910051695,164.36265212426287,117.61265643575427,0.07878467440605164,383.5515838383832,-40.18165280216113,154.06088507018532,0.8682001829147339,738.1046929220507,182.95055324435882,42.824528493583415,0.6597663164138794,751.6732309110239,-54.973282968151636,56.178507908689134,0.4263259172439575,497.2499450395308,199.9162990682317,-507.54225474149325,0.036742061376571655,1464.9296991898389,23.29467350659513,533.7819001851453,0.006841987371444702,1759.1598769165246,1824.6786309625213,5.87,358.2390153321976,,,,,,,,,,,,,,,,,,,,,,,,,1760.93,800.2745843270865,8.81950766609877,180.37,1761.04,817.3695227853489,8.844692291311732,180.37,1761.1649384582627,836.2044612436111,9.049507666098773,180.37,431.93010796422516,2094.01,8.23,89.67,415.99010796422516,2093.92,8.17567695911419,89.67,348.23060029812655,2093.53,9.035676959114195,89.67,1757.08,1701.7753228279385,7.6549384582623485,179.28,,,,,,,,,,,,,4a,3,1568026605
27928,27928,914.3506154173764,1568027524.7077134,914.3506154173764,,578.8087608823878,38.04826934153043,653.4404613960291,0.36553215980529785,592.3236846508776,59.9435441253984,686.8678184528178,0.9654020071029664,614.3295652776043,11.118254179239216,690.3177022798423,0.9705567359924316,541.3048139871114,113.41315662721716,704.4704329254439,0.3163972795009613,567.6414021104122,-26.37890105800363,695.452611536105,0.3078122138977051,417.67838226616965,173.07201138282727,567.7441638677237,0.9855703115463256,436.5005083586112,-75.13263512004738,540.5319656896644,0.4397216439247131,496.38052974366724,305.24418325862734,349.8629389839254,0.7970573902130127,549.9197239951355,-166.6361523590656,331.68225476141987,0.6417478322982788,644.854250190258,279.70086926946084,213.31430750931054,0.567621111869812,759.2752708409469,-163.61363274680266,180.97100429856084,0.8775691986083984,402.32645511315695,160.3324354623509,117.37303576543205,0.08412083983421326,401.291319114492,-44.642665211727255,143.32732287904705,0.7219113111495972,723.8143825777397,181.72486609008305,29.29534882412088,0.5378351211547852,780.288458599366,-55.55462088320718,73.59210288981387,0.41017717123031616,477.65309457759054,200.7252674283997,-529.0920825228943,0.030443429946899414,1094.9030181887329,-6.048524151026152,131.6300330930605,0.009245514869689941,1759.1598769165246,1824.6786309625213,5.87,358.2390153321976,,,,,,,,,,,,,,,,,,,,,,,,,1760.93,800.2745843270865,8.81950766609877,180.37,1761.04,817.3695227853489,8.844692291311732,180.37,1761.1649384582627,836.2044612436111,9.049507666098773,180.37,431.93010796422516,2094.01,8.23,89.67,415.99010796422516,2093.92,8.17567695911419,89.67,348.23060029812655,2093.53,9.035676959114195,89.67,1757.08,1701.7753228279385,7.6549384582623485,179.28,,,,,,,,,,,,,4a,3,1568026605
27929,27929,914.4,1568027524.740888,914.4,-76.32375069771548,543.4988470450227,33.07037869855156,619.5842044153815,0.99260413646698,586.4054043591757,60.75075920830411,677.6604070277236,0.9844344854354858,601.7077467957462,9.485645509985524,680.2292999125366,0.9643553495407104,544.7181703374308,105.08711589182532,705.4562632384295,0.4701167345046997,544.3109894412913,-40.850961866696906,689.5853419645756,0.3806074857711792,417.5987661138847,176.99998456700408,569.3450354040607,0.9019790887832642,441.3273428386938,-87.47471048985359,544.2296383222658,0.7989262342453003,499.5480842686426,309.739000886754,357.37440008553403,0.9488041400909424,549.6576387129744,-168.89485202778297,331.836721768163,0.5059101581573486,600.6951077346863,269.9721976251508,205.897663851419,0.8874587416648865,758.8793455352749,-165.36702062417146,182.01220846054454,0.8893607854843141,400.6618449937553,159.05812835248537,116.31949957007528,0.05824249982833862,382.74534552568616,-39.01075027820753,160.07367638438083,0.8717541694641113,720.8844822756528,177.24600260401886,16.74330595116999,0.4658152461051941,810.7669507272342,-55.840978462468726,91.95885926062942,0.5144448280334473,467.0648762799624,196.2140241946588,-535.0726468400525,0.026358276605606086,923.4925156998069,-21.551590892826475,-54.11942244838048,0.0045301616191864005,1759.15,1824.97,5.87,358.16,,,,,,,,,,,,,,,,,,,,,,,,,1760.93,799.84,8.78,180.37,1761.04,816.93,8.82,180.37,1761.16,835.76,9.01,180.37,432.34,2094.01,8.23,89.67,416.4,2093.92,8.23,89.67,348.68,2093.53,9.09,89.67,1757.08,1701.4,7.65,179.28,90.2,2137.83,8.19,106.01,,,,,,,,,4a,3,1568026605
27930,27930,914.4334075597206,1568027524.7745109,914.4334075597206,-91.19551168312212,535.280632040639,28.066113531020456,610.368049010764,0.9894362092018129,583.257432528059,57.54444797432429,674.0857582135734,0.9803286194801332,590.6086902765028,6.0887274247148575,672.6970663569598,0.9680852890014648,549.870607428088,97.17180626011304,703.6777769461713,0.5053634643554688,543.663200732272,-47.98733631765943,688.4489792789557,0.42172446846961975,412.765838682285,172.15286335152405,568.9603716342307,0.9033849239349364,440.01719882783135,-87.27717667712511,543.9834365280021,0.7994973659515381,492.99306380368836,314.9687963547292,359.53357257613817,0.9492686986923218,541.5168705157078,-166.6303546229687,355.81241047848283,0.2107468843460083,595.7914047664349,262.3145824873609,215.72950527654444,0.7353489995002747,754.8878807959253,-163.93643623886962,179.937230944458,0.914483606815338,402.8389858890674,156.68829973461348,117.49068967037786,0.04138413071632385,391.91465519517004,-39.486728718595685,177.2581568349293,0.8600026965141296,707.1306237952446,180.47638331623511,-0.3098275654672307,0.3307713568210602,773.856383069238,-61.1240726999665,75.53400720584452,0.6683299541473389,441.43250578719056,207.4414270848791,-563.6997442667063,0.005179554224014282,764.7278168138401,-42.90020532685904,-232.0117511057506,0.012996643781661987,1759.1433184880561,1825.167104602352,5.873340755972066,358.11322941639116,,,,,,,,,,,,,,,,,,,,,,,,,1760.926659244028,799.5460134744583,8.783340755972066,180.37,1761.036659244028,816.6360134744582,8.823340755972069,180.37,1761.156659244028,835.4559912065421,9.033385291804462,180.37,432.6139419897094,2094.0133407559724,8.23,89.67,416.6739419897094,2093.9233407559727,8.226659244027934,89.67,348.9840087934581,2093.5333407559724,9.076636976111734,89.67,1757.083340755972,1701.1427617901506,7.6767260477765324,179.28,90.46057896582118,2137.7565033686146,8.179977732083799,106.01,,,,,,,,,4a,3,1568026605
27931,27931,914.4666964361861,1568027524.8080142,914.4666964361861,-92.58920124328822,528.7983654935125,36.67499937884928,605.2849392354035,0.9760630130767822,584.8398459283492,54.85082925678529,670.0550410330986,0.9835745096206664,575.4736058864388,0.2615538260653967,662.9227899820271,0.987419843673706,546.4840609087876,94.79759523534507,698.4015755653751,0.6568650007247925,534.7921959439338,-51.6553734371045,684.942685644575,0.4147258698940277,411.34415259178166,173.3463947736298,570.9336233455032,0.8876785635948181,445.55839053245256,-90.3080614496496,546.8258578083885,0.7993532419204712,517.2916785659929,327.70603047048127,363.8835518588185,0.9569342136383056,533.5391683224775,-166.64286230996547,358.6832735520532,0.4707556366920471,633.5732401662083,240.0175590895209,244.4901660391228,0.7602356076240541,761.9791183122568,-162.29075776382126,183.18160722340323,0.9280095100402832,386.2867795943215,154.19463697300318,145.54203624030183,0.2949034869670868,390.3104141308889,-38.1104954487299,184.68268299937432,0.7951805591583252,578.7446386601637,189.7111404226109,-71.78188653900074,0.4216086864471436,744.1219310920181,-62.71965513209573,61.978313144752605,0.26230019330978394,401.9663906400956,222.26667239999057,-607.2685011105684,0.029367297887802124,740.2572294169319,-46.05254230926796,-258.47808239077943,0.009755045175552368,1759.1366607127632,1825.3635089734967,5.876669643618588,358.06662498933974,,,,,,,,,,,,,,,,,,,,,,,,,1760.9233303563815,799.2530713615641,8.786669643618588,180.37,1761.0333303563816,816.3430713615642,8.826669643618589,180.37,1761.1533303563815,835.1530624307084,9.056687505330123,180.37,432.88691077672433,2094.0166696436186,8.23,89.67,416.94691077672434,2093.9266696436184,8.223330356381412,89.67,349.28693756929164,2093.5366696436186,9.063321425525645,89.67,1757.0866696436185,1700.8864374413688,7.703357148948713,179.28,90.72023220224995,2137.6832678403907,8.169991069144233,106.01,,,,,,,,,4a,3,1568026605
27932,27932,914.5,1568027524.8415322,914.5,-92.58906340237269,530.7193960801557,33.14236189805305,604.191167704225,0.9909906387329102,582.9978538110297,56.542731549256274,665.3632428354406,0.9663821458816528,586.6886930475196,10.126325681638214,663.0675316349748,0.9775286912918092,545.5379986159496,96.78914444157148,698.0388496916001,0.6350895762443542,542.187998112561,-49.366649393227156,685.6322045026295,0.5611472129821777,411.39350320089966,174.1407665212517,570.7521495973631,0.8805813789367676,442.76297090869116,-90.1469288066577,544.7894876495237,0.790398895740509,523.1156782346163,323.8898611864401,370.3058728982818,0.7855404615402222,555.2803795720993,-167.63562958716076,337.06534694976415,0.8041152954101562,614.7000386340399,224.2613625899475,254.866559685321,0.6445022821426392,762.4286538829433,-165.06038740585637,183.7514387840144,0.9311306476593018,399.9159288208177,150.40845016437262,132.11215477811265,0.0396515429019928,390.3877878877056,-37.82788582741329,185.11502404371015,0.8164345622062683,662.509260117424,179.3617719880878,-15.31369410589835,0.1798308789730072,715.2783925682927,-63.14971066547741,47.427717726720324,0.36866647005081177,381.9884591261764,209.96774420072143,-645.691638961707,0.05585470795631409,733.736672826901,-49.538761179946384,-270.0833145400716,0.03727489709854126,1759.13,1825.56,5.88,358.02,,,,,,,,,,,,,,,,,,,,,,,,,1760.92,798.96,8.79,180.37,1761.03,816.05,8.83,180.37,1761.15,834.85,9.08,180.37,433.16,2094.02,8.23,89.67,417.22,2093.93,8.22,89.67,349.59,2093.54,9.05,89.67,1757.09,1700.63,7.73,179.28,90.98,2137.61,8.16,106.01,,,,,,,,,4a,3,1568026605
27933,27933,914.5333216172863,1568027524.8752105,914.5333216172863,-76.98378663421944,531.2531576404201,35.38289178758505,607.6451395388333,0.9900019764900208,584.1124548366732,60.467460905289094,671.1129998325151,0.981253981590271,595.5941236467677,14.90397218083165,669.9292595822176,0.9788824319839478,539.145190514359,97.32390432145506,694.6297350163136,0.60443115234375,540.203375704604,-47.14421409086448,684.5839837323281,0.6328859925270081,405.24686106855575,174.62614395531074,573.388695390209,0.8421437740325928,442.0550668444316,-91.4246034955618,545.0881179145499,0.7877395153045654,521.857841304257,309.67710776234816,380.2040999681365,0.8261157274246216,562.7459486121662,-167.57929843141451,334.85367952415265,0.8192704916000366,583.9035527757169,199.15635008928643,249.19810671770432,0.8057210445404053,746.2910168821884,-170.14212963781029,171.42872197921866,0.9094254970550536,391.6174298893328,145.59876282159638,136.945895362123,0.33958423137664795,395.6657410000609,-35.45944805666386,186.7479499910437,0.8972877264022827,624.7232198932318,193.79084872815127,-31.128421094432106,0.3482664525508881,752.9586061117537,-57.04522272871978,66.26695229620299,0.4067781567573547,370.05074212011687,204.5039590945557,-656.0480792019555,0.061249822378158576,665.7251836131829,-73.51943561459986,-346.0217122449086,0.026040315628051758,1759.1233356765426,1825.7532653802607,5.876667838271367,357.9900105444422,,,,,,,,,,,,,,,,,,,,,,,,,1760.9166678382715,798.6667697678804,8.80332864691453,180.37,1761.03,815.7567697678802,8.820003514814102,180.37,1761.15,834.550105444423,9.086664323457263,180.37,433.4365694234765,2094.02,8.243328646914529,89.67,417.4932372617479,2093.93,8.229996485185897,89.67,349.88989455557686,2093.54,9.046667838271368,89.67,1757.0933321617285,1700.3700913851667,7.7366643234572665,179.28,91.24324077656199,2137.5333602802416,8.169996485185898,106.01,,,,,,,,,4a,3,1568026605
