,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-C_out.13_x,H_in-C_out.13_y,H_in-C_out.13_speed,H_in-C_out.13_angle,H_in-C_out.14_x,H_in-C_out.14_y,H_in-C_out.14_speed,H_in-C_out.14_angle,H_in-C_out.15_x,H_in-C_out.15_y,H_in-C_out.15_speed,H_in-C_out.15_angle,H_in-C_out.16_x,H_in-C_out.16_y,H_in-C_out.16_speed,H_in-C_out.16_angle,H_in-C_out.17_x,H_in-C_out.17_y,H_in-C_out.17_speed,H_in-C_out.17_angle,E_in-C_out.2_x,E_in-C_out.2_y,E_in-C_out.2_speed,E_in-C_out.2_angle,E_in-C_out.3_x,E_in-C_out.3_y,E_in-C_out.3_speed,E_in-C_out.3_angle,E_in-C_out.4_x,E_in-C_out.4_y,E_in-C_out.4_speed,E_in-C_out.4_angle,H_in-C_out.18_x,H_in-C_out.18_y,H_in-C_out.18_speed,H_in-C_out.18_angle,E_in-C_out.5_x,E_in-C_out.5_y,E_in-C_out.5_speed,E_in-C_out.5_angle,H_in-C_out.19_x,H_in-C_out.19_y,H_in-C_out.19_speed,H_in-C_out.19_angle,E_in-C_out.6_x,E_in-C_out.6_y,E_in-C_out.6_speed,E_in-C_out.6_angle,H_in-C_out.20_x,H_in-C_out.20_y,H_in-C_out.20_speed,H_in-C_out.20_angle,H_in-C_out.21_x,H_in-C_out.21_y,H_in-C_out.21_speed,H_in-C_out.21_angle,E_in-C_out.7_x,E_in-C_out.7_y,E_in-C_out.7_speed,E_in-C_out.7_angle,H_in-C_out.22_x,H_in-C_out.22_y,H_in-C_out.22_speed,H_in-C_out.22_angle,E_in-C_out.8_x,E_in-C_out.8_y,E_in-C_out.8_speed,E_in-C_out.8_angle,E_in-C_out.9_x,E_in-C_out.9_y,E_in-C_out.9_speed,E_in-C_out.9_angle,E_in-C_out.10_x,E_in-C_out.10_y,E_in-C_out.10_speed,E_in-C_out.10_angle,E_in-C_out.11_x,E_in-C_out.11_y,E_in-C_out.11_speed,E_in-C_out.11_angle,E_in-C_out.12_x,E_in-C_out.12_y,E_in-C_out.12_speed,E_in-C_out.12_angle,H_in-C_out.23_x,H_in-C_out.23_y,H_in-C_out.23_speed,H_in-C_out.23_angle,H_in-C_out.24_x,H_in-C_out.24_y,H_in-C_out.24_speed,H_in-C_out.24_angle,H_in-C_out.25_x,H_in-C_out.25_y,H_in-C_out.25_speed,H_in-C_out.25_angle,conflict_3a_x,conflict_3a_y,conflict_3a_speed,conflict_3a_angle,E_in-C_out.13_x,E_in-C_out.13_y,E_in-C_out.13_speed,E_in-C_out.13_angle,E_in-C_out.14_x,E_in-C_out.14_y,E_in-C_out.14_speed,E_in-C_out.14_angle,H_in-C_out.26_x,H_in-C_out.26_y,H_in-C_out.26_speed,H_in-C_out.26_angle,K_in-H_out.0_x,K_in-H_out.0_y,K_in-H_out.0_speed,K_in-H_out.0_angle,scenario,participant_id,source_file
15215,15215,456.26643195372526,1568378604.4308953,456.26643195372526,,571.8506715241937,23.19721842388515,673.3869928059224,0.9967101812362672,599.7962453189599,54.13451228998787,737.3065785374713,0.9316189885139464,613.7540187349211,-9.035970185479727,740.4317518827806,0.9690901041030884,513.0190109359282,108.07100840381494,731.5264265388597,0.8674589395523071,597.6483975473267,-47.236625658758314,741.9009921565448,0.4248470664024353,454.0577474544803,172.84075960059945,637.4062026579761,0.9583325386047364,454.7528712259587,-102.67632635165384,631.9165920931241,0.9502494931221008,598.7211296033372,251.2554094305773,395.5102009039963,0.9544910192489624,579.2844416719889,-194.63823398806682,418.86304671300417,0.9331395626068116,793.6808193785388,293.42295376440103,218.5523986304702,0.9337798357009888,761.695864411023,-204.48917622950046,205.6256189126548,0.03857189416885376,408.2803812889092,171.4514315706953,197.59434376540835,0.027898550033569336,393.049288000128,-72.84097899546785,179.78454080847027,0.19965511560440066,726.9110734131273,176.7124126262064,52.2912411863321,0.06313109397888184,718.1516172438197,-90.31678768508681,62.924410383792676,0.2018080353736877,299.8894724374211,231.56492831354942,-744.6026806973348,0.001685112714767456,563.9537103176867,-71.17786466508953,-461.6242720298494,0.03877922892570496,3171.0542017712164,884.1333568046275,3.7236384601570935,267.2662911259605,,,,,,,,,,,,,,,,,3206.0666431953728,64.29854437019749,7.953286390745062,179.26,,,,,,,,,,,,,3203.49,368.62518756557006,7.983286390745063,179.77,,,,,3203.2366431953724,432.9385443701975,7.986643195372531,179.77,,,,,3202.18,586.5585443701975,7.983356804627468,179.46,3202.016643195373,604.2451875655702,7.953356804627469,179.46,3207.0966431953725,104.83190117482498,8.016431953725313,179.26,3197.39,715.8685443701975,7.963427218509875,179.64,3204.5966431953725,480.07504673780517,7.3166431953725315,179.77,3204.54,494.48168993317773,7.2734976323922815,179.77,3204.456643195373,508.7850467378052,7.303356804627469,179.46,3204.32,523.3484035424327,7.3934976323922825,179.46,3202.69,773.8781923007854,6.529788758352781,179.99,2824.55481243443,880.1866431953724,7.9600704138824065,89.69,2818.1048124344293,880.69,7.96,89.69,2770.901455629802,879.9,7.99,89.69,3204.4333568046272,1045.5578171696454,9.276643195372529,359.45,3201.8666431953725,968.8384035424327,7.389859172235187,179.45,3201.276643195373,1030.3121124164722,9.086854437019749,179.45,2722.9311266221184,654.4185213084695,7.97,322.18852130846943,1402.3199295861175,822.3247420205474,8.223427218509876,1.84,3a,11,1568378102
15216,15216,456.3,1568378604.464766,456.3,-105.56508550824144,570.9941463052119,24.54200536393265,675.6924172369595,0.9974256753921508,601.3451473436689,55.8430279802004,736.4815538025914,0.9324951171875,626.2828310689276,-6.6348419835485615,746.2279037220546,0.9719316959381104,530.0611665911672,105.6365376692945,733.3340187168851,0.5382148027420044,596.262159314814,-50.150760334483785,752.4079491624002,0.8181848526000977,466.7821817632473,169.58913442806815,604.6520519850012,0.2674958407878876,464.65586239213656,-101.55883491759148,607.5744721064589,0.11711114645004272,610.1459185665474,252.93758154727345,393.44397041650666,0.9697154760360718,583.6551438691531,-197.0547279302196,418.1167047290187,0.945098340511322,798.1364611373999,292.3401039259561,218.4513409717337,0.9352880716323853,762.3011092651109,-203.46738452446854,202.70611468800138,0.1942934095859528,402.84140571348144,167.01308059395149,194.4951101735404,0.054417967796325684,391.1477139230373,-70.76933217263392,177.53596232721532,0.1561148762702942,705.5639479105472,185.7733205443381,71.30371906098804,0.05644574761390686,733.3608405773227,-88.35166732130482,69.84999562571963,0.17122799158096313,284.0603007566257,245.4547452456564,-760.2354446817535,0.0023603737354278564,548.9513907521714,-79.5865333221374,-482.0395067534803,0.019708573818206787,3170.93,884.13,3.68,267.32,,,,,,,,,,,,,,,,,3206.07,64.03,7.96,179.26,,,,,,,,,,,,,3203.49,368.36,7.99,179.77,,,,,3203.24,432.67,7.99,179.77,,,,,3202.18,586.29,7.98,179.46,3202.02,603.98,7.95,179.46,3207.1,104.56,8.05,179.26,3197.39,715.6,7.95,179.64,3204.6,479.83,7.32,179.77,3204.54,494.24,7.25,179.77,3204.46,508.54,7.3,179.46,3204.32,523.1,7.37,179.46,3202.69,773.66,6.56,179.99,2824.82,880.19,7.95,89.69,2818.37,880.69,7.96,89.69,2771.17,879.9,7.99,89.69,3204.43,1045.87,9.28,359.45,3201.87,968.59,7.41,179.45,3201.28,1030.01,9.06,179.45,2722.77,654.63,7.97,322.4,1402.33,822.6,8.21,1.84,3a,11,1568378102
15217,15217,456.3332008149878,1568378604.4982164,456.3332008149878,-73.24781374717492,576.274510816279,27.264221674694,673.7545043120915,0.996618151664734,601.2264603823662,56.58521851834018,736.9728319524423,0.9240740537643432,628.3142413431215,-5.214916278091813,744.4466315318523,0.9726513028144836,507.5438202218408,119.27061376446848,725.052204915349,0.7670453786849976,584.0880298403329,-45.47537802848082,738.5763638795488,0.5656678080558777,447.9773151290492,174.4060908582638,629.3462130961693,0.9444872140884399,462.3530744058394,-98.72253737448835,628.209459139879,0.9366104602813721,602.6880872169256,249.3933406001448,399.57776796029816,0.8848457336425781,576.1006518897224,-189.40795767358293,428.21988242106886,0.4081728160381317,796.2535300021667,292.8423338450958,214.8767170703581,0.9183722734451294,766.1326269442964,-201.74168858320442,205.70006281638103,0.2118563950061798,413.5191280227476,158.4929517946842,198.9806459290601,0.04653698205947876,402.0587161672958,-57.95836336370354,213.05319248428842,0.723443865776062,701.5947536903436,185.91155776632496,87.52262034178604,0.06310570240020752,777.4167504377548,-96.76429877334198,98.96708044603024,0.5131077766418457,289.29415293780437,252.7459083968644,-754.7398038328728,0.0036483705043792725,545.9700036627619,-80.64273881675744,-490.04033560951376,0.01764577627182007,3170.8005168215473,884.1233598370026,3.763002037469584,267.36648114098296,,,,,,,,,,,,,,,,,3206.073320081499,63.76771356159612,7.963320081498782,179.26,,,,,,,,,,,,,3203.4933200814985,368.09439348009727,7.986679918501217,179.77,,,,,3203.24,432.40439348009727,7.980039755503651,179.77,,,,,3202.1833200814986,586.0277135615961,7.973359837002434,179.46,3202.023320081499,603.7143934800973,7.95,179.46,3207.1033200814986,104.29771356159613,8.016799185012168,179.26,3197.3933200814986,715.3443537245938,7.959960244496349,179.63667991850122,3204.6,479.58431396909,7.323320081498783,179.77,3204.54,493.99431396909006,7.2699204889927005,179.77,3204.463320081499,508.3009541320876,7.280079511007299,179.46,3204.323320081499,522.8576340505888,7.37,179.46,3202.69,773.444194702579,6.536759429508518,179.99,2825.0856065199027,880.19,7.95,89.69,2818.6356065199025,880.6933200814989,7.96,89.69,2771.435606519902,879.9033200814987,7.976719674004867,89.69,3204.426679918501,1046.175447497888,9.246799185012168,359.45,3201.8733200814986,968.34431396909,7.3900795110073,179.45,3201.283320081499,1029.7078725836107,9.063320081498782,179.45,2722.6073160065603,654.8391651344232,7.973320081498783,322.4,1402.3366401629974,822.8722466829003,8.213320081498784,1.84,3a,11,1568378102
15218,15218,456.36647380514603,1568378604.5317395,456.36647380514603,-79.4946225452579,576.8205166413152,27.962617808691114,673.2327292935362,0.9971060752868652,606.7450145042625,56.7404561734571,740.2125763833899,0.9231860637664796,612.9400135335859,-5.7889455432531225,737.1008632547894,0.8960475325584412,501.4434657772824,123.00523973909824,719.425056624639,0.8027486801147461,576.4785428189325,-41.1610993556198,733.4640365607588,0.3944557011127472,456.4131626645681,177.0407619223085,631.7539692303802,0.903327703475952,461.68212473126727,-96.38212750101559,631.1094245161883,0.9345983266830444,606.7552073765056,249.71324793991886,400.5977159759067,0.8950960040092468,585.4396166048475,-194.5573865399656,414.910703548218,0.9389789700508118,798.8884481391672,293.1739469411732,217.1228373588152,0.9306180477142334,757.2838376481955,-202.55193323711663,198.30473226134689,0.1860763430595398,418.8716381503952,154.55022796412166,199.7564329070386,0.058879047632217414,402.5350199896734,-60.0092398922645,178.72347908538256,0.01901412010192871,713.0872698000322,183.6242696508189,105.30864115503236,0.08614721894264221,749.8888097009739,-86.97010028612553,73.56827859550908,0.3300665616989136,279.37139944153813,257.2922937206518,-765.0680322138556,0.002686917781829834,525.4627313447425,-80.51252784782184,-511.7786548494014,0.019730448722839355,3170.6707521599305,884.1167052389708,3.8461845128649594,267.4130633272044,,,,,,,,,,,,,,,,,3206.076647380515,63.50485693934672,7.9666473805145985,179.26,,,,,,,,,,,,,3203.4966473805143,367.82820955883216,7.9833526194854025,179.77,,,,,3203.24,432.13820955883216,7.970057858456205,179.77,,,,,3202.1866473805144,585.7648569393468,7.966705238970803,179.46,3202.0266473805145,603.4482095588321,7.95,179.46,3207.1066473805145,104.03485693934671,7.983526194854018,179.26,3197.3966473805144,715.088151700376,7.969942141543795,179.6333526194854,3204.6,479.3380938419197,7.326647380514599,179.77,3204.54,493.7480938419197,7.28988428308759,179.77,3204.4666473805146,508.06138860294885,7.26011571691241,179.46,3204.326647380515,522.6147412224343,7.37,179.46,3202.69,773.2279202665511,6.513468336397811,179.99,2825.3517904411683,880.19,7.95,89.69,2818.901790441168,880.6966473805147,7.96,89.69,2771.701790441168,879.9066473805145,7.963410477941607,89.69,3204.423352619485,1046.481559007343,9.213526194854015,359.45,3201.8766473805144,968.0980938419198,7.3701157169124105,179.45,3201.286647380515,1029.4050883731718,9.066647380514599,179.45,2722.4442783547847,655.0487849724196,7.976647380514598,322.4,1402.343294761029,823.1450852021969,8.2166473805146,1.84,3a,11,1568378102
15219,15219,456.4,1568378604.5655177,456.4,-80.18284263209794,576.5164941893164,32.64862081675005,674.282999678655,0.9958744049072266,604.8531587369034,61.816972343980005,739.4975205275598,0.9819964170455932,614.6757299182527,-3.2457409235477366,737.9646330942559,0.8644610643386841,534.3866283654058,114.41303683523329,731.3249728267782,0.5296523571014404,570.9239438067932,-41.9108211108486,732.2924949794735,0.3570693135261536,461.9266777662075,172.63892144558957,612.0947915466843,0.865031361579895,460.88168683116515,-94.85372074233959,624.044577034909,0.6248495578765869,614.0968430153467,254.17180963522915,395.4658990712784,0.9642515182495116,580.7031919043536,-187.8835590398796,417.4855560308229,0.8851032257080078,789.6009803134862,294.70069267311226,220.15493055570138,0.940049409866333,760.1287908560782,-201.312761756697,200.65743629455253,0.12886515259742734,438.6615762707301,156.76945667504532,198.0914470715197,0.008959144353866577,402.8781567988352,-53.477662934280865,214.54634548248788,0.656000018119812,709.8072222937578,184.6655087080044,111.34752376411232,0.2483154833316803,695.3260083916043,-101.5724642011345,43.348992743248395,0.4497768878936768,220.58852306158684,264.1859503695614,-778.3222095934112,0.003694236278533936,521.2756299324242,-79.85986028850364,-521.9931621271611,0.023521244525909424,3170.54,884.11,3.93,267.46,,,,,,,,,,,,,,,,,3206.08,63.24,7.97,179.26,,,,,,,,,,,,,3203.5,367.56,7.98,179.77,,,,,3203.24,431.87,7.96,179.77,,,,,3202.19,585.5,7.96,179.46,3202.03,603.18,7.95,179.46,3207.11,103.77,7.95,179.26,3197.4,714.83,7.98,179.63,3204.6,479.09,7.33,179.77,3204.54,493.5,7.31,179.77,3204.47,507.82,7.24,179.46,3204.33,522.37,7.37,179.46,3202.69,773.01,6.49,179.99,2825.62,880.19,7.95,89.69,2819.17,880.7,7.96,89.69,2771.97,879.91,7.95,89.69,3204.42,1046.79,9.18,359.45,3201.88,967.85,7.35,179.45,3201.29,1029.1,9.07,179.45,2722.28,655.26,7.98,322.4,1402.35,823.42,8.22,1.84,3a,11,1568378102
15220,15220,456.4339712149232,1568378604.5997665,456.4339712149232,-74.15381943303579,575.3983644855426,34.48521601279887,676.7039740871171,0.9953708648681641,618.4794166773609,62.20416468278539,743.2502413879969,0.9835067987442015,618.5824002329997,-4.081637890067157,738.4879949587844,0.8701543807983398,559.6362316915786,109.45202384083841,738.2966512852057,0.6365614533424377,576.9309228900104,-39.53943251780218,734.6435722140128,0.3229867219924927,473.39237734419794,171.0449482444236,588.0850497274455,0.3054777979850769,465.7089756533836,-93.15001513975528,600.8530531707195,0.14830026030540466,624.4613803978987,255.1991323181104,394.7430160762721,0.8093531131744385,571.2174094813818,-186.3590037345043,427.7345327766278,0.5089141130447388,781.7165050938229,298.00780098236373,224.7954368894471,0.9229838848114014,759.4025126747601,-201.6626540521885,198.62505553432143,0.15537109971046448,455.23381761930136,145.9959117721495,206.74847653268608,0.006140172481536865,410.95677239224887,-51.953384312226326,226.86347661266564,0.6337710022926331,717.4936496110182,173.24150921399237,141.14748596877413,0.8031913042068481,763.7630840911331,-101.63250256964554,87.30522682431996,0.7107070088386536,374.7574028124432,231.60959986061417,-475.95947036003645,0.07571631669998169,487.3963616866449,-112.91235945568563,-564.6244165559806,0.015781402587890625,3170.410909383292,884.1066028785077,3.889234542092154,267.4905740934309,,,,,,,,,,,,,,,,,3206.0833971214925,62.96823028061436,7.980191364476961,179.26,,,,,,,,,,,,,3203.5,367.2882302806144,7.983397121492321,179.77,,,,,3203.24,431.5982302806144,7.9667942429846414,179.77,,,,,3202.1933971214917,585.2282302806144,7.956602878507678,179.46,3202.03,602.9116274021068,7.9601913644769615,179.46,3207.1133971214917,103.49823028061435,7.966985607461603,179.26,3197.4,714.5684216450912,7.969808635523039,179.63,3204.6,478.84201013106065,7.326602878507678,179.77,3204.54,493.2520101310606,7.31,179.77,3204.47,507.56861300956825,7.270574093430885,179.46,3204.3333971214925,522.1186130095683,7.383588485969282,179.46,3202.69,772.7891871029992,6.493397121492322,179.99,2825.8917697193856,880.1933971214924,7.956794242984642,89.69,2819.441769719386,880.7,7.96,89.69,2772.238372597893,879.91,7.95,89.69,3204.4166028785075,1047.1025351772937,9.196985607461604,359.45,3201.88,967.6020101310606,7.360191364476961,179.45,3201.2933971214925,1028.7908619441987,9.080191364476963,179.45,2722.116938168369,655.4740186540163,7.973205757015358,322.4,1402.360191364477,823.6985639623703,8.213205757015361,1.84,3a,11,1568378102
15221,15221,456.46650483140917,1568378604.632566,456.46650483140917,-103.6602746161281,577.1568612891471,33.615251311353674,673.0739491129981,0.9965625405311584,603.0594146416823,66.46441624217668,736.7521005795302,0.9892044067382812,612.6209432152901,-2.6693924956549044,735.221583114366,0.9224724173545836,560.4520382804503,109.08715654496336,739.4535463462386,0.507027268409729,573.1628592555687,-40.33699209895114,735.2459681537819,0.22985026240348816,464.3510264507444,174.40431239142242,606.3363314328051,0.8884115219116211,468.0401875873166,-94.44892567973524,622.9082184102456,0.6378045678138733,621.6458167068147,255.66110378742653,392.9456601054525,0.9715677499771118,578.9565888615213,-184.987714491335,419.43009789885673,0.8625940084457397,788.4525445535953,294.11623696571536,228.34806511474,0.9345484972000122,762.8261919705151,-201.14496761446486,202.916858511832,0.19941335916519165,473.8202559304971,151.08442257285103,211.45973237571616,0.009185761213302612,407.7741515139345,-50.18440320598526,228.6350202715889,0.6165478229522705,719.6771305639911,176.48348412393622,134.4584071594963,0.31978839635849,770.0854357613272,-102.56238440001027,88.94740068058334,0.6045424342155457,433.13718757345987,219.9363124981052,-369.8678981580989,0.05932813882827759,432.3770771124491,-134.79165101851459,-620.6175804307802,0.00815659761428833,3170.2872816406452,884.1033495168591,3.8501942023090576,267.5198543482682,,,,,,,,,,,,,,,,,3206.086650483141,62.707961348727046,7.989951449422735,179.26,,,,,,,,,,,,,3203.5,367.0279613487271,7.986650483140912,179.77,,,,,3203.24,431.3379613487271,7.973300966281824,179.77,,,,,3202.1966504831407,584.967961348727,7.953349516859088,179.46,3202.03,602.6546118318679,7.969951449422735,179.46,3207.116650483141,103.23796134872705,7.983252415704559,179.26,3197.4,714.3179127981497,7.960048550577265,179.63,3204.6,478.6045147307135,7.323349516859088,179.77,3204.54,493.01451473071336,7.31,179.77,3204.47,507.3278642475725,7.299854348268207,179.46,3204.336650483141,521.8778642475727,7.396601932563647,179.46,3202.69,772.5777185958408,6.496650483140912,179.99,2826.1520386512734,880.1966504831411,7.963300966281824,89.69,2819.702038651273,880.7,7.96,89.69,2772.4953881681317,879.91,7.95,89.69,3204.413349516859,1047.4018444489639,9.21325241570456,359.45,3201.88,967.3645147307136,7.369951449422735,179.45,3201.296650483141,1028.494806034177,9.089951449422736,179.45,2721.9607768092364,655.6789804378774,7.966699033718176,322.4,1402.3699514494226,823.9653396175548,8.206699033718175,1.84,3a,11,1568378102
15222,15222,456.5,1568378604.6663349,456.5,-79.73148286158438,574.7268949802938,33.394669740843646,669.4948282415012,0.9961162805557252,615.5549581613726,68.42727725683926,740.8893255215414,0.9889944791793824,612.0185637057427,-1.8958901425118881,735.0962028931752,0.930025577545166,570.0420805634681,108.7716045034375,741.5331808886052,0.4220193326473236,577.1207299840996,-39.2464110581392,736.0900616920776,0.21151387691497808,462.8994658846946,171.85424309761,609.0182282970138,0.8621419668197632,468.08201901950247,-89.04084493121593,611.8369395291704,0.48016080260276794,612.2433767456555,254.3539297580389,392.54692149985885,0.9587748050689696,582.9348546837899,-184.63347962747216,434.8573169492932,0.4509446918964386,785.9254269350295,294.93197452728344,226.82161225578795,0.9223415851593018,756.8800325809419,-202.0738194325497,196.3315736237022,0.11948287487030028,479.85825601073617,152.0362199236795,211.06693997218048,0.009006202220916748,385.5217565149977,-58.124448709077434,193.6081540314072,0.17601683735847473,712.2484772539771,166.89683252073792,157.36831721176281,0.8261921405792236,754.9340915817438,-85.61589319348704,74.7183886200511,0.2940581440925598,469.09640182259375,215.09098705741985,-314.76789452862613,0.09634369611740112,439.275001885383,-115.47777894284988,-611.4884323344468,0.011696159839630129,3170.16,884.1,3.81,267.55,,,,,,,,,,,,,,,,,3206.09,62.44,8.0,179.26,,,,,,,,,,,,,3203.5,366.76,7.99,179.77,,,,,3203.24,431.07,7.98,179.77,,,,,3202.2,584.7,7.95,179.46,3202.03,602.39,7.98,179.46,3207.12,102.97,8.0,179.26,3197.4,714.06,7.95,179.63,3204.6,478.36,7.32,179.77,3204.54,492.77,7.31,179.77,3204.47,507.08,7.33,179.46,3204.34,521.63,7.41,179.46,3202.69,772.36,6.5,179.99,2826.42,880.2,7.97,89.69,2819.97,880.7,7.96,89.69,2772.76,879.91,7.95,89.69,3204.41,1047.71,9.23,359.45,3201.88,967.12,7.38,179.45,3201.3,1028.19,9.1,179.45,2721.8,655.89,7.96,322.4,1402.38,824.24,8.2,1.84,3a,11,1568378102
15223,15223,456.53416467057366,1568378604.700749,456.53416467057366,-72.76920336077883,580.7501310735882,43.41798891942497,674.6074363794917,0.9963282346725464,606.8775881837173,70.57297864360336,737.2593119304566,0.9901905059814452,623.2993878877999,1.6342132682024584,737.3073288135097,0.9425206780433656,564.3561774190084,109.14406198778259,738.6009251755595,0.4123072922229767,574.2243240889844,-37.976774034329296,733.9050123802373,0.24212297797203064,462.3951661525209,170.02459627718184,609.8764257520893,0.862061619758606,468.4010497319558,-85.75813223821544,608.1910154888171,0.6085222363471985,606.3845466141793,254.51972914806927,392.5672157615389,0.947236180305481,590.3748349112598,-186.3933004079419,426.4635244178832,0.5181806683540344,786.6455999349205,294.27626820398825,214.60263027809128,0.8885154128074646,757.9367029700621,-202.06981739892967,197.14574364598454,0.1061674952507019,479.20327531021735,151.76224830759918,210.36632909614082,0.004698187112808228,375.13606280233284,-61.430161215770944,179.0258555818552,0.1574588418006897,719.763984996439,164.2915615803654,162.60443359600657,0.8133946061134338,732.5878746784866,-81.8522286946467,55.2374220312152,0.2607313394546509,606.1252991472155,197.78515788930756,-141.86044517422008,0.14979341626167295,420.15031871562246,-116.15219583254,-626.9835228737635,0.00969162583351135,3170.03017425182,884.0931670658853,3.81683293411473,267.5773317364589,,,,,,,,,,,,,,,,,3206.093416467057,62.16668263541079,7.982917664713174,179.26,,,,,,,,,,,,,3203.5,366.48668263541083,7.993416467057365,179.77,,,,,3203.2434164670567,430.79668263541083,7.98683293411473,179.77,,,,,3202.2034164670567,584.4266826354108,7.960249401172097,179.46,3202.0334164670576,602.1166826354107,7.98683293411473,179.46,3207.123416467057,102.69326616835342,8.003416467057365,179.26,3197.403416467057,713.7969320365828,7.95,179.63,3204.603416467057,478.107181437755,7.340498802344191,179.77,3204.543416467057,492.5205979048124,7.306583532942635,179.77,3204.4734164670567,506.83401437186967,7.3197505988279055,179.46,3204.34,521.377181437755,7.3997505988279055,179.46,3202.69,772.1379296412712,6.510249401172096,179.99,2826.6899008975315,880.2,7.96316706588527,89.69,2820.2399008975317,880.7034164670573,7.963416467057365,89.69,2773.033317364589,879.91,7.953416467057365,89.69,3204.41,1048.0243149692776,9.240249401172095,359.45,3201.883416467057,966.867181437755,7.3663341317705395,179.45,3201.3034164670576,1027.87910149778,9.096583532942637,179.45,2721.632593114189,656.1086538916712,7.973665868229459,322.4,1402.3868329341146,824.5235667657613,8.22733173645892,1.84,3a,11,1568378102
15224,15224,456.56678848356887,1568378604.7336106,456.56678848356887,-75.35492582141313,571.7413308856691,34.815729821559124,667.6703196354865,0.9960860013961792,615.9910194361339,66.83697423384054,740.3974758986374,0.9910949468612672,613.9858146708334,0.7394295950007788,733.3645364144467,0.9332616329193116,560.4816068300423,109.35634287624936,735.0292778113368,0.5435710549354553,572.2263544562668,-36.57535310352632,732.3454038056516,0.2107618749141693,465.12385297048735,168.4827418602734,604.2265640473881,0.8289080858230591,468.3193653287623,-86.6348431733486,607.5796432129233,0.5805956721305847,609.6019291369737,253.9739788036805,395.4240850064047,0.9468462467193604,576.8594276436368,-186.06019728167598,433.05612910431677,0.4212725758552551,790.8793338705917,294.32577221004664,223.29447157700272,0.9117857813835144,761.5209495849033,-203.85582200113856,190.97789818279296,0.10671746730804443,465.2378049098069,139.74501423520883,207.26800015271493,0.005826860666275024,388.9412297417134,-62.41686563654619,184.9296906801709,0.13965755701065066,724.5393601656897,160.11542298266738,162.9977009840918,0.7753002047538757,732.6671915097372,-79.84549685569854,53.936650190871276,0.27631527185440063,561.6857236931806,183.83147807795362,-195.71531184274326,0.14430654048919678,374.45600336032624,-123.01614676276077,-673.6445395507693,0.005831986665725708,3169.9062037624376,884.0866423032863,3.8233576967137832,267.60343078685514,,,,,,,,,,,,,,,,,3206.096678848357,61.90569213144871,7.966605758215544,179.26,,,,,,,,,,,,,3203.5,366.2256921314487,7.996678848356893,179.77,,,,,3203.246678848357,430.5356921314487,7.993357696713782,179.77,,,,,3202.206678848357,584.1656921314487,7.970036545070674,179.46,3202.036678848357,601.8556921314488,7.993357696713782,179.46,3207.1266788483567,102.42901328309179,8.006678848356891,179.26,3197.406678848357,713.5457286765193,7.95,179.63,3204.6066788483568,477.86576522159004,7.360073090141348,179.77,3204.546678848357,492.2824440699469,7.303321151643107,179.77,3204.476678848357,506.5991229183038,7.309963454929326,179.46,3204.34,521.1357652215901,7.389963454929325,179.46,3202.69,771.925874856802,6.520036545070674,179.99,2826.9476290201947,880.2,7.956642303286217,89.69,2820.497629020195,880.7066788483569,7.966678848356892,89.69,2773.294307868551,879.91,7.9566788483568915,89.69,3204.41,1048.324454048834,9.250036545070676,359.45,3201.886678848357,966.62576522159,7.3532846065724335,179.45,3201.306678848357,1027.582224799523,9.093321151643107,179.45,2721.472736430512,656.317446294841,7.986715393427565,322.4,1402.3933576967138,824.794344413622,8.25343078685513,1.84,3a,11,1568378102
